series_name,set_id,set_code,set_name,scrydex_id,scrydex_url,scrydex_number_raw,number_key,scrydex_name,scrydex_rarity,scrydex_rarity_raw,scrydex_card_url,expected_image_url,db_numeric_max,beyond_db_max
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,128,128,Grafaiai,,—,,https://images.scrydex.com/pokemon/sv4a_ja-128/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,129,129,Scizor,,—,,https://images.scrydex.com/pokemon/sv4a_ja-129/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,130,130,Varoom,,—,,https://images.scrydex.com/pokemon/sv4a_ja-130/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,131,131,Revavroom,,—,,https://images.scrydex.com/pokemon/sv4a_ja-131/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,132,132,Iron Treads ex,RR,RR,,https://images.scrydex.com/pokemon/sv4a_ja-132/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,133,133,Gholdengo,,—,,https://images.scrydex.com/pokemon/sv4a_ja-133/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,134,134,Noibat,,—,,https://images.scrydex.com/pokemon/sv4a_ja-134/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,135,135,Noivern ex,RR,RR,,https://images.scrydex.com/pokemon/sv4a_ja-135/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,136,136,Cyclizar,,—,,https://images.scrydex.com/pokemon/sv4a_ja-136/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,137,137,Pidgey,,—,,https://images.scrydex.com/pokemon/sv4a_ja-137/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,138,138,Pidgeotto,,—,,https://images.scrydex.com/pokemon/sv4a_ja-138/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,139,139,Pidgeot ex,RR,RR,,https://images.scrydex.com/pokemon/sv4a_ja-139/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,140,140,Jigglypuff,,—,,https://images.scrydex.com/pokemon/sv4a_ja-140/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,141,141,Wigglytuff ex,RR,RR,,https://images.scrydex.com/pokemon/sv4a_ja-141/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,142,142,Doduo,,—,,https://images.scrydex.com/pokemon/sv4a_ja-142/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,143,143,Dodrio,,—,,https://images.scrydex.com/pokemon/sv4a_ja-143/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,144,144,Ditto,,—,,https://images.scrydex.com/pokemon/sv4a_ja-144/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,145,145,Snorlax,,—,,https://images.scrydex.com/pokemon/sv4a_ja-145/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,146,146,Wingull,,—,,https://images.scrydex.com/pokemon/sv4a_ja-146/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,148,148,Skwovet,,—,,https://images.scrydex.com/pokemon/sv4a_ja-148/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,149,149,Greedent,,—,,https://images.scrydex.com/pokemon/sv4a_ja-149/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,150,150,Lechonk,,—,,https://images.scrydex.com/pokemon/sv4a_ja-150/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,151,151,Oinkologne,,—,,https://images.scrydex.com/pokemon/sv4a_ja-151/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,152,152,Tandemaus,,—,,https://images.scrydex.com/pokemon/sv4a_ja-152/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,153,153,Maushold,,—,,https://images.scrydex.com/pokemon/sv4a_ja-153/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,154,154,Squawkabilly ex,RR,RR,,https://images.scrydex.com/pokemon/sv4a_ja-154/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,155,155,Flamigo,,—,,https://images.scrydex.com/pokemon/sv4a_ja-155/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,156,156,Electric Generator,,—,,https://images.scrydex.com/pokemon/sv4a_ja-156/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,157,157,Superior Energy Retrieval,,—,,https://images.scrydex.com/pokemon/sv4a_ja-157/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,158,158,Super Rod,,—,,https://images.scrydex.com/pokemon/sv4a_ja-158/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,159,159,Nest Ball,,—,,https://images.scrydex.com/pokemon/sv4a_ja-159/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,160,160,Nemona's Backpack,,—,,https://images.scrydex.com/pokemon/sv4a_ja-160/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,161,161,Ultra Ball,,—,,https://images.scrydex.com/pokemon/sv4a_ja-161/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,162,162,Letter of Encouragement,,—,,https://images.scrydex.com/pokemon/sv4a_ja-162/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,163,163,Rare Candy,,—,,https://images.scrydex.com/pokemon/sv4a_ja-163/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,164,164,Rock Chestplate,,—,,https://images.scrydex.com/pokemon/sv4a_ja-164/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,165,165,Big Air Balloon,,—,,https://images.scrydex.com/pokemon/sv4a_ja-165/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,166,166,Rigid Band,,—,,https://images.scrydex.com/pokemon/sv4a_ja-166/large,360,NO
SVシリーズ,2e3e2cf1-be86-4808-87f7-fe01973f0325,SV4a,レイジングサーフ,sv4a_ja,https://scrydex.com/pokemon/expansions/shiny-treasure-ex/sv4a_ja,167,167,Leftovers,,—,,https://images.scrydex.com/pokemon/sv4a_ja-167/large,360,NO
BWシリーズ,7816388b-32e3-4c5e-9815-b552741bee9c,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,https://scrydex.com/pokemon/expansions/black-collection/bw1b_ja,54,54,Tornadus,SR,SR,,https://images.scrydex.com/pokemon/bw1b_ja-54/large,53,YES
BWシリーズ,7816388b-32e3-4c5e-9815-b552741bee9c,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,https://scrydex.com/pokemon/expansions/black-collection/bw1b_ja,55,55,Reshiram,SR,SR,,https://images.scrydex.com/pokemon/bw1b_ja-55/large,53,YES
BWシリーズ,7816388b-32e3-4c5e-9815-b552741bee9c,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,https://scrydex.com/pokemon/expansions/black-collection/bw1b_ja,56,56,Pikachu,UR,UR,,https://images.scrydex.com/pokemon/bw1b_ja-56/large,53,YES
BWシリーズ,b40da42f-59cd-4cf5-b07d-0a4e0b111b12,BW1-Bw,ポケモンカードゲームBW 拡張パック「ホワイトコレクション」,bw1w_ja,https://scrydex.com/pokemon/expansions/white-collection/bw1w_ja,54,54,Thundurus,SR,SR,,https://images.scrydex.com/pokemon/bw1w_ja-54/large,53,YES
BWシリーズ,b40da42f-59cd-4cf5-b07d-0a4e0b111b12,BW1-Bw,ポケモンカードゲームBW 拡張パック「ホワイトコレクション」,bw1w_ja,https://scrydex.com/pokemon/expansions/white-collection/bw1w_ja,55,55,Zekrom,SR,SR,,https://images.scrydex.com/pokemon/bw1w_ja-55/large,53,YES
BWシリーズ,b40da42f-59cd-4cf5-b07d-0a4e0b111b12,BW1-Bw,ポケモンカードゲームBW 拡張パック「ホワイトコレクション」,bw1w_ja,https://scrydex.com/pokemon/expansions/white-collection/bw1w_ja,56,56,Pikachu,UR,UR,,https://images.scrydex.com/pokemon/bw1w_ja-56/large,53,YES
BWシリーズ,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,BW10-B,ポケモンカードゲームBW コンセプトパック「EXバトルブースト」,ebb1_ja,https://scrydex.com/pokemon/expansions/ex-battle-boost/ebb1_ja,94,94,Reshiram,,—,,https://images.scrydex.com/pokemon/ebb1_ja-94/large,93,YES
BWシリーズ,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,BW10-B,ポケモンカードゲームBW コンセプトパック「EXバトルブースト」,ebb1_ja,https://scrydex.com/pokemon/expansions/ex-battle-boost/ebb1_ja,95,95,Zekrom,,—,,https://images.scrydex.com/pokemon/ebb1_ja-95/large,93,YES
BWシリーズ,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,BW10-B,ポケモンカードゲームBW コンセプトパック「EXバトルブースト」,ebb1_ja,https://scrydex.com/pokemon/expansions/ex-battle-boost/ebb1_ja,96,96,Imakuni?,,—,,https://images.scrydex.com/pokemon/ebb1_ja-96/large,93,YES
BWシリーズ,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,BW10-B,ポケモンカードゲームBW コンセプトパック「EXバトルブースト」,ebb1_ja,https://scrydex.com/pokemon/expansions/ex-battle-boost/ebb1_ja,97,97,Pokémon Enterprise,,—,,https://images.scrydex.com/pokemon/ebb1_ja-97/large,93,YES
BWシリーズ,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,BW10-B,ポケモンカードゲームBW コンセプトパック「EXバトルブースト」,ebb1_ja,https://scrydex.com/pokemon/expansions/ex-battle-boost/ebb1_ja,98,98,Pokémon Enterprise,,—,,https://images.scrydex.com/pokemon/ebb1_ja-98/large,93,YES
BWシリーズ,eb0a6865-84ff-4f85-b031-54c9d4e4c14d,BW10-B,ポケモンカードゲームBW コンセプトパック「EXバトルブースト」,ebb1_ja,https://scrydex.com/pokemon/expansions/ex-battle-boost/ebb1_ja,99,99,Pokémon Enterprise,,—,,https://images.scrydex.com/pokemon/ebb1_ja-99/large,93,YES
BWシリーズ,57924c09-76eb-4558-9b20-3158526e6c65,BW2-B,ポケモンカードゲームBW 拡張パック「レッドコレクション」,bw2_ja,https://scrydex.com/pokemon/expansions/red-collection/bw2_ja,67,67,Virizion,SR,SR,,https://images.scrydex.com/pokemon/bw2_ja-67/large,66,YES
BWシリーズ,57924c09-76eb-4558-9b20-3158526e6c65,BW2-B,ポケモンカードゲームBW 拡張パック「レッドコレクション」,bw2_ja,https://scrydex.com/pokemon/expansions/red-collection/bw2_ja,68,68,Terrakion,SR,SR,,https://images.scrydex.com/pokemon/bw2_ja-68/large,66,YES
BWシリーズ,57924c09-76eb-4558-9b20-3158526e6c65,BW2-B,ポケモンカードゲームBW 拡張パック「レッドコレクション」,bw2_ja,https://scrydex.com/pokemon/expansions/red-collection/bw2_ja,69,69,Cobalion,SR,SR,,https://images.scrydex.com/pokemon/bw2_ja-69/large,66,YES
BWシリーズ,57924c09-76eb-4558-9b20-3158526e6c65,BW2-B,ポケモンカードゲームBW 拡張パック「レッドコレクション」,bw2_ja,https://scrydex.com/pokemon/expansions/red-collection/bw2_ja,70,70,Victini,SR,SR,,https://images.scrydex.com/pokemon/bw2_ja-70/large,66,YES
BWシリーズ,57924c09-76eb-4558-9b20-3158526e6c65,BW2-B,ポケモンカードゲームBW 拡張パック「レッドコレクション」,bw2_ja,https://scrydex.com/pokemon/expansions/red-collection/bw2_ja,71,71,N,SR,SR,,https://images.scrydex.com/pokemon/bw2_ja-71/large,66,YES
BWシリーズ,57924c09-76eb-4558-9b20-3158526e6c65,BW2-B,ポケモンカードゲームBW 拡張パック「レッドコレクション」,bw2_ja,https://scrydex.com/pokemon/expansions/red-collection/bw2_ja,72,72,Meowth,UR,UR,,https://images.scrydex.com/pokemon/bw2_ja-72/large,66,YES
BWシリーズ,eeb4f01f-3792-421f-9dc9-6a8799cd6a06,BW3-Bh,ポケモンカードゲームBW 拡張パック「ヘイルブリザード」,bw3h_ja,https://scrydex.com/pokemon/expansions/hail-blizzard/bw3h_ja,53,53,Kyurem-EX,SR,SR,,https://images.scrydex.com/pokemon/bw3h_ja-53/large,52,YES
BWシリーズ,eeb4f01f-3792-421f-9dc9-6a8799cd6a06,BW3-Bh,ポケモンカードゲームBW 拡張パック「ヘイルブリザード」,bw3h_ja,https://scrydex.com/pokemon/expansions/hail-blizzard/bw3h_ja,54,54,Groudon-EX,SR,SR,,https://images.scrydex.com/pokemon/bw3h_ja-54/large,52,YES
BWシリーズ,eeb4f01f-3792-421f-9dc9-6a8799cd6a06,BW3-Bh,ポケモンカードゲームBW 拡張パック「ヘイルブリザード」,bw3h_ja,https://scrydex.com/pokemon/expansions/hail-blizzard/bw3h_ja,55,55,Regigigas-EX,SR,SR,,https://images.scrydex.com/pokemon/bw3h_ja-55/large,52,YES
BWシリーズ,eeb4f01f-3792-421f-9dc9-6a8799cd6a06,BW3-Bh,ポケモンカードゲームBW 拡張パック「ヘイルブリザード」,bw3h_ja,https://scrydex.com/pokemon/expansions/hail-blizzard/bw3h_ja,56,56,Emboar,UR,UR,,https://images.scrydex.com/pokemon/bw3h_ja-56/large,52,YES
BWシリーズ,eeb4f01f-3792-421f-9dc9-6a8799cd6a06,BW3-Bh,ポケモンカードゲームBW 拡張パック「ヘイルブリザード」,bw3h_ja,https://scrydex.com/pokemon/expansions/hail-blizzard/bw3h_ja,57,57,Chandelure,UR,UR,,https://images.scrydex.com/pokemon/bw3h_ja-57/large,52,YES
BWシリーズ,b7b434e5-3fee-4321-a856-7cb6afbe5941,BW3-Bp,ポケモンカードゲームBW 拡張パック「サイコドライブ」,bw3p_ja,https://scrydex.com/pokemon/expansions/psycho-drive/bw3p_ja,53,53,Shaymin-EX,SR,SR,,https://images.scrydex.com/pokemon/bw3p_ja-53/large,52,YES
BWシリーズ,b7b434e5-3fee-4321-a856-7cb6afbe5941,BW3-Bp,ポケモンカードゲームBW 拡張パック「サイコドライブ」,bw3p_ja,https://scrydex.com/pokemon/expansions/psycho-drive/bw3p_ja,54,54,Kyogre-EX,SR,SR,,https://images.scrydex.com/pokemon/bw3p_ja-54/large,52,YES
BWシリーズ,b7b434e5-3fee-4321-a856-7cb6afbe5941,BW3-Bp,ポケモンカードゲームBW 拡張パック「サイコドライブ」,bw3p_ja,https://scrydex.com/pokemon/expansions/psycho-drive/bw3p_ja,55,55,Mewtwo-EX,SR,SR,,https://images.scrydex.com/pokemon/bw3p_ja-55/large,52,YES
BWシリーズ,b7b434e5-3fee-4321-a856-7cb6afbe5941,BW3-Bp,ポケモンカードゲームBW 拡張パック「サイコドライブ」,bw3p_ja,https://scrydex.com/pokemon/expansions/psycho-drive/bw3p_ja,56,56,Zoroark,UR,UR,,https://images.scrydex.com/pokemon/bw3p_ja-56/large,52,YES
BWシリーズ,b7b434e5-3fee-4321-a856-7cb6afbe5941,BW3-Bp,ポケモンカードゲームBW 拡張パック「サイコドライブ」,bw3p_ja,https://scrydex.com/pokemon/expansions/psycho-drive/bw3p_ja,57,57,Hydreigon,UR,UR,,https://images.scrydex.com/pokemon/bw3p_ja-57/large,52,YES
BWシリーズ,6b8faf93-bc0b-4539-aca0-5b0cdcba2d41,BW5-Brn,ポケモンカードゲームBW 拡張パック「リューノブレード」,bw5d_ja,https://scrydex.com/pokemon/expansions/dragon-blade/bw5d_ja,51,51,Ho-Oh-EX,SR,SR,,https://images.scrydex.com/pokemon/bw5d_ja-51/large,50,YES
BWシリーズ,6b8faf93-bc0b-4539-aca0-5b0cdcba2d41,BW5-Brn,ポケモンカードゲームBW 拡張パック「リューノブレード」,bw5d_ja,https://scrydex.com/pokemon/expansions/dragon-blade/bw5d_ja,52,52,Registeel-EX,SR,SR,,https://images.scrydex.com/pokemon/bw5d_ja-52/large,50,YES
BWシリーズ,6b8faf93-bc0b-4539-aca0-5b0cdcba2d41,BW5-Brn,ポケモンカードゲームBW 拡張パック「リューノブレード」,bw5d_ja,https://scrydex.com/pokemon/expansions/dragon-blade/bw5d_ja,53,53,Rayquaza-EX,SR,SR,,https://images.scrydex.com/pokemon/bw5d_ja-53/large,50,YES
BWシリーズ,6b8faf93-bc0b-4539-aca0-5b0cdcba2d41,BW5-Brn,ポケモンカードゲームBW 拡張パック「リューノブレード」,bw5d_ja,https://scrydex.com/pokemon/expansions/dragon-blade/bw5d_ja,54,54,Serperior,UR,UR,,https://images.scrydex.com/pokemon/bw5d_ja-54/large,50,YES
BWシリーズ,6b8faf93-bc0b-4539-aca0-5b0cdcba2d41,BW5-Brn,ポケモンカードゲームBW 拡張パック「リューノブレード」,bw5d_ja,https://scrydex.com/pokemon/expansions/dragon-blade/bw5d_ja,55,55,Krookodile,UR,UR,,https://images.scrydex.com/pokemon/bw5d_ja-55/large,50,YES
BWシリーズ,55fb9c24-1735-4a8c-b090-eebabf950f94,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,https://scrydex.com/pokemon/expansions/cold-flare/bw6c_ja,60,60,Celebi-EX,SR,SR,,https://images.scrydex.com/pokemon/bw6c_ja-60/large,59,YES
BWシリーズ,55fb9c24-1735-4a8c-b090-eebabf950f94,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,https://scrydex.com/pokemon/expansions/cold-flare/bw6c_ja,61,61,Keldeo-EX,SR,SR,,https://images.scrydex.com/pokemon/bw6c_ja-61/large,59,YES
BWシリーズ,55fb9c24-1735-4a8c-b090-eebabf950f94,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,https://scrydex.com/pokemon/expansions/cold-flare/bw6c_ja,62,62,White Kyurem-EX,SR,SR,,https://images.scrydex.com/pokemon/bw6c_ja-62/large,59,YES
BWシリーズ,55fb9c24-1735-4a8c-b090-eebabf950f94,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,https://scrydex.com/pokemon/expansions/cold-flare/bw6c_ja,63,63,Bianca,SR,SR,,https://images.scrydex.com/pokemon/bw6c_ja-63/large,59,YES
BWシリーズ,55fb9c24-1735-4a8c-b090-eebabf950f94,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,https://scrydex.com/pokemon/expansions/cold-flare/bw6c_ja,64,64,Terrakion,UR,UR,,https://images.scrydex.com/pokemon/bw6c_ja-64/large,59,YES
BWシリーズ,55fb9c24-1735-4a8c-b090-eebabf950f94,BW6-Bc,ポケモンカードゲームBW 拡張パック「コールドフレア」,bw6c_ja,https://scrydex.com/pokemon/expansions/cold-flare/bw6c_ja,65,65,Altaria,UR,UR,,https://images.scrydex.com/pokemon/bw6c_ja-65/large,59,YES
BWシリーズ,d80a5f18-cad8-457f-90e6-3fbfd527f8c2,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,https://scrydex.com/pokemon/expansions/plasma-gale/bw7_ja,71,71,Victini-EX,SR,SR,,https://images.scrydex.com/pokemon/bw7_ja-71/large,70,YES
BWシリーズ,d80a5f18-cad8-457f-90e6-3fbfd527f8c2,BW7-B,ポケモンカードゲームBW 拡張パック「プラズマゲイル」,bw7_ja,https://scrydex.com/pokemon/expansions/plasma-gale/bw7_ja,72,72,Articuno-EX,SR,SR,,https://images.scrydex.com/pokemon/bw7_ja-72/large,70,YES
