card_id,set_id,series_name,set_code,set_name,card_number,number_key,card_name,old_image_url,reason,detail,scrydex_detail_url,new_image_url
164ae5f7-5030-4049-bea4-ea5df4c912de,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,254,254,ハピナスV,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041082_P_HAPINASUV.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-254,"https://images.scrydex.com/magicthegathering/HOB-254/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-254/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-254/large""}],""rulings"":[],""printings"":[""HOB"",""PW26""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
dd7f562d-b827-4c7b-b492-83f5be674e33,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,272,272,マスタード いちげきのかた,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041100_T_MASUTADOICHIGEKINOKATA.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-272,"https://images.scrydex.com/magicthegathering/HOB-272/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-272/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-272/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
720aa934-c719-4720-ab36-b42649ca75d1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,273,273,マスタード れんげきのかた,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041101_T_MASUTADORENGEKINOKATA.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-273,"https://images.scrydex.com/magicthegathering/HOB-273/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-273/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-273/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
b49f9665-0e76-40d2-8a19-0c9ee194fdcc,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,275,275,ヤロー,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041103_T_YARO.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-275,"https://images.scrydex.com/magicthegathering/HOB-275/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-275/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-275/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
8ca3a9ba-8184-4554-9ecd-fcd762ac92ca,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,277,277,ルリナ,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041105_T_RURINA.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-277,"https://images.scrydex.com/magicthegathering/HOB-277/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-277/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-277/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
8512e2a5-cc20-4f71-aaaf-deaa08e51cdd,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,255,255,アセロラの予感,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041083_T_ASERORANOYOKAN.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-255,"https://images.scrydex.com/magicthegathering/HOB-255/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-255/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-255/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
7963a6fc-564c-4455-a05b-a5afff083853,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,262,262,ジャッジマン,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041090_T_JIXYAJJIMAN.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-262,"https://images.scrydex.com/magicthegathering/HOB-262/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-262/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-262/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
a22ed4c0-a50e-4eca-b7bd-e53ef8ec437f,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,263,263,ソッドとシルディ,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041091_T_SODDOTOSHIRUDEI.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-263,"https://images.scrydex.com/magicthegathering/HOB-263/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-263/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-263/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
3d4802d6-6fe6-44a2-b9e1-af8fd993df8c,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,264,264,ネズ,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041092_T_NEZU.jpg,CARD_NOT_FOUND,,https://scrydex.com/pokemon/search?q=s8b_ja-264,"https://images.scrydex.com/pokemon/swsh8-264/small"",""medium"":""https://images.scrydex.com/pokemon/swsh8-264/medium"",""large"":""https://images.scrydex.com/pokemon/swsh8-264/large""}],""expansion"":{""id"":""swsh8"",""name"":""Fusion"
11232322-8f9f-4275-9fb4-f977aabb1ef7,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,278,278,はくばバドレックスVMAX,,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-278,"https://images.scrydex.com/magicthegathering/HOB-278/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-278/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-278/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
8c80d052-dd86-45cf-bc71-cc5ccf7b01b7,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,279,279,ピカチュウVMAX,,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-279,"https://images.scrydex.com/magicthegathering/HOB-279/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-279/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-279/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
46d43fad-3ec0-4180-8fb0-0277995872cd,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,251,251,ザマゼンタV,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041079_P_ZAMAZENTAV.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-251,"https://images.scrydex.com/magicthegathering/HOB-251/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-251/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-251/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
52274923-0a5f-4a0c-bbc8-a890819fd0b5,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,252,252,レックウザVMAX,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041080_P_REKKUUZAVMAX.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-252,"https://images.scrydex.com/magicthegathering/HOB-252/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-252/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-252/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
90b0817d-0bce-4d3a-9a18-83340ecbd463,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,253,253,ジュラルドンVMAX,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041081_P_JIXYURARUDONVMAX.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-253,"https://images.scrydex.com/magicthegathering/HOB-253/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-253/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-253/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
def3b016-e5d4-4764-8691-7ce5dbdbe0f5,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,256,256,オニオン,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041084_T_ONION.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-256,"https://images.scrydex.com/magicthegathering/HOB-256/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-256/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-256/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
771476ee-1be5-4e76-ba4b-e232e745dd89,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,257,257,カブ,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041085_T_KABU.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-257,"https://images.scrydex.com/magicthegathering/HOB-257/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-257/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-257/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
5580c0f9-4069-4cf6-a27f-3fb505ac01b7,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,258,258,ガラルの仲間たち,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041086_T_GARARUNONAKAMATACHI.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-258,"https://images.scrydex.com/magicthegathering/HOB-258/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-258/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-258/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
f1c2d4ed-02c7-446e-8172-785d43335db6,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,259,259,キバナ,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041087_T_KIBANA.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-259,"https://images.scrydex.com/magicthegathering/HOB-259/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-259/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-259/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
f0a90c51-3141-4f10-8b7a-4515871025a7,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,260,260,コック,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041088_T_KOKKU.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-260,"https://images.scrydex.com/magicthegathering/HOB-260/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-260/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-260/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
36591537-1bd1-4d2d-b0dc-fb01fc0e268f,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,261,261,サイトウ,https://www.pokemon-card.com/assets/images/card_images/large/S8b/041089_T_SAITOU.jpg,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-261,"https://images.scrydex.com/magicthegathering/HOB-261/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-261/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-261/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
2c3f7517-11e5-4776-9bf6-906c1a792017,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,280,280,ミュウVMAX,,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-280,"https://images.scrydex.com/magicthegathering/HOB-280/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-280/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-280/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
505485ef-ffe0-4d6e-9014-a928ac91854e,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,281,281,こくばバドレックスVMAX,,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-281,"https://images.scrydex.com/magicthegathering/HOB-281/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-281/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-281/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
d71be709-08cb-4f65-948f-c27c4b7df13d,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,282,282,いちげきウーラオスVMAX,,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-282,"https://images.scrydex.com/magicthegathering/HOB-282/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-282/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-282/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
6a0b275a-b55a-44c0-b279-2853a039719f,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,283,283,れんげきウーラオスVMAX,,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-283,"https://images.scrydex.com/magicthegathering/HOB-283/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-283/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-283/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
5ef7fce0-749d-4404-97ee-db2ba5b218f9,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,ソード・シールド,S8b,VMAXクライマックス,284,284,レックウザVMAX,,CARD_NOT_FOUND,,https://scrydex.com/magicthegathering/search?q=s8b_ja-284,"https://images.scrydex.com/magicthegathering/HOB-284/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-284/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-284/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The"
