card_id,series_name,set_code,set_name,scrydex_id,card_number,card_name,current_rarity,scrydex_rarity,scrydex_rarity_raw,image_url,status
5d47fe46-b5f7-4010-b6b3-eb40dcbc0f17,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,018,アップリュー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038663_P_APPURYU.jpg,SCRYDEX_BLANK
5cdc6b9e-3f42-48b6-a5c2-1ac85b27cd51,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,019,タルップル,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038664_P_TARUPPURU.jpg,SCRYDEX_BLANK
3be7c9d9-11c9-45ba-a54a-0c5bbc5a0a3c,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,020,ヒードラン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038665_P_HIDORAN.jpg,SCRYDEX_BLANK
474ca4f3-1c8c-47bc-8b37-168f1a627b4a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,021,レシラム,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038666_P_RESHIRAMU.jpg,SCRYDEX_BLANK
445a3da4-32f5-460b-8fff-740699b91ec6,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,022,ヒバニー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038667_P_HIBANI.jpg,SCRYDEX_BLANK
b6ee6a13-120a-4758-8e56-4aeea51afe47,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,023,ラビフット,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038668_P_RABIFUTTO.jpg,SCRYDEX_BLANK
0c59235c-12e5-4ad8-aec0-5a30511d0153,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,024,エースバーン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038669_P_ESUBAN.jpg,SCRYDEX_BLANK
21fe3c37-4cef-4753-a3ab-d037adfc6d81,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,025,ヤクデ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038670_P_YAKUDE.jpg,SCRYDEX_BLANK
3969607a-03ca-41db-b150-429f9283eb17,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,026,マルヤクデ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038671_P_MARUYAKUDE.jpg,SCRYDEX_BLANK
306c57a5-a3d7-4174-8070-30ce75215b58,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,027,マルヤクデV,,RR,RR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038672_P_MARUYAKUDEV.jpg,RARITY_CHANGE
347e9edc-88f0-4f55-a2d8-8a2c02ac14b9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,028,マルヤクデVMAX,,,RRR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038673_P_MARUYAKUDEVMAX.jpg,SCRYDEX_BLANK
1769941a-b582-45bb-9cf5-30df3202a30e,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,029,ガラル バリヤード,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038674_P_GARARUBARIYADO.jpg,SCRYDEX_BLANK
98354d60-78d2-497e-806a-1cc701389d02,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,030,ガラル バリコオル,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038675_P_GARARUBARIKOORU.jpg,SCRYDEX_BLANK
134d3c28-ef4f-491a-b394-7260983020d5,SVシリーズ,SV1a,トリプレットビート,sv1a_ja,090,ルガルガンex,SR,SR,SR,https://assets.tcgdex.net/ja/SV/SV1a/090/high.webp,RARITY_OK
4fc2ee87-27d2-40a6-b3de-dc6183dc87d2,ソード・シールド,SN,スタートデッキ コロコロコミックver,,003,ゼラオラ,,,,https://assets.tcgdex.net/ja/S/SN/003/high.webp,UNRESOLVED_SET
b136a2e1-017d-4d0c-b4da-3046046fc2a3,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,031,ラプラスV,,RR,RR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038676_P_RAPURASUV.jpg,RARITY_CHANGE
9dc5d55f-2c6b-4195-94d3-36c7985f4f45,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,032,ラプラスVMAX,,,RRR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038677_P_RAPURASUVMAX.jpg,SCRYDEX_BLANK
61239966-8142-43de-9f1b-d380518f6d8c,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,033,スイクン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038678_P_SUIKUN.jpg,SCRYDEX_BLANK
97995c57-0fb2-46ec-bb87-67563e5e54ac,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,034,ヒンバス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038679_P_HINBASU.jpg,SCRYDEX_BLANK
e5018840-b7df-4753-b137-edf346648ad7,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,035,ミロカロス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038680_P_MIROKAROSU.jpg,SCRYDEX_BLANK
0e54070a-a5d2-486f-80d1-7bb8101fcafe,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,036,カイオーガ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038681_P_KAIOGA.jpg,SCRYDEX_BLANK
7331bccc-16df-4db9-bf5a-0697dcc3a24b,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,037,ガラル ダルマッカ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038682_P_GARARUDARUMAKKA.jpg,SCRYDEX_BLANK
79cd27aa-ff36-4b1b-97b5-0ee4b3ccb1b0,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,038,ガラル ヒヒダルマ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038683_P_GARARUHIHIDARUMA.jpg,SCRYDEX_BLANK
34b62b37-8b77-4d63-a944-1cce30ebfc42,SMシリーズ,SM1M,コレクションムーン,sm1m_ja,011,ニョロボン,R,R,R,https://www.pokemon-card.com/assets/images/card_images/large/SM1M/033075_P_NYOROBON.jpg,RARITY_OK
03478019-f8d9-4dda-b818-745791e5bf2f,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,039,メッソン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038684_P_MESSON.jpg,SCRYDEX_BLANK
cb265eed-490a-4123-80d8-279c7eea812f,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,040,ジメレオン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038685_P_JIMEREON.jpg,SCRYDEX_BLANK
6ec0ca97-4892-43fd-b5b7-be7125700b71,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,041,インテレオン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038686_P_INTEREON.jpg,SCRYDEX_BLANK
32ef0b0e-f13e-408e-8927-d5b9ebb0f2d9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,042,カムカメ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038687_P_KAMUKAME.jpg,SCRYDEX_BLANK
d025a864-6eb1-4de1-ab00-cae1b8b6b0d1,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,043,カジリガメ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038688_P_KAJIRIGAME.jpg,SCRYDEX_BLANK
16ef0ef8-9700-4825-b87e-a308dbcd1d02,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,044,ウッウ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038689_P_UTSUU.jpg,SCRYDEX_BLANK
1b8220f2-48f2-4032-9626-5ab442d8f7f5,SVシリーズ,SV1a,トリプレットビート,sv1a_ja,097,ラウドボーンex,SAR,SAR,SAR,https://assets.tcgdex.net/ja/SV/SV1a/097/high.webp,RARITY_OK
55d0845d-7ba7-40f8-8dc0-6e6438128881,SMシリーズ,SM1M,コレクションムーン,sm1m_ja,020,クワガノン,R,R,R,https://www.pokemon-card.com/assets/images/card_images/large/SM1M/033084_P_KUWAGANON.jpg,RARITY_OK
e1d429d4-cff7-43ec-8ae1-5961f1a671b0,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,045,サシカマス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038690_P_SASHIKAMASU.jpg,SCRYDEX_BLANK
187aa0a3-a309-4ef1-94bc-55fd55839eb4,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,046,カマスジョー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038691_P_KAMASUJO.jpg,SCRYDEX_BLANK
243c4eed-fe6e-4a0f-9e33-2b62ad2e8d55,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,047,ユキハミ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038692_P_YUKIHAMI.jpg,SCRYDEX_BLANK
e6696843-93c7-4735-804f-485c195f0daa,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,048,モスノウ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038693_P_MOSUNOU.jpg,SCRYDEX_BLANK
b6385ba1-86f1-4280-ae45-74c3c9b05256,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,049,コオリッポ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038694_P_KOORIPPO.jpg,SCRYDEX_BLANK
3c24fcc6-08b3-40ce-81cb-388616b7222a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,050,ウオノラゴン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038695_P_UONORAGON.jpg,SCRYDEX_BLANK
a5719f34-3ce4-4c7a-8596-7e2f546db010,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,051,ウオチルドン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038696_P_UOCHIRUDON.jpg,SCRYDEX_BLANK
ef71dc5c-49f9-4210-8696-76aabe797fa4,SMシリーズ,SM1M,コレクションムーン,sm1m_ja,025,スリーパー,C,C,C,https://www.pokemon-card.com/assets/images/card_images/large/SM1M/033089_P_SURIPA.jpg,RARITY_OK
4649b98e-40db-4393-8709-1d0129ca47d9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,052,ロトム,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038697_P_ROTOMU.jpg,SCRYDEX_BLANK
87d23e7a-5d4e-4c00-8f35-7340ddcd3934,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,053,カプ・コケコ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038698_P_KAPUKOKEKO.jpg,SCRYDEX_BLANK
4a2ff7a7-9a98-425f-9ffc-f5cf8a725cf3,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,054,ワンパチ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038699_P_WANPACHI.jpg,SCRYDEX_BLANK
3713799b-2698-4754-b34a-7dddeaffbbcc,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,055,パルスワン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038700_P_PARUSUWAN.jpg,SCRYDEX_BLANK
a596bd2d-f8d0-4edd-a565-a7880a3d0421,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,056,パルスワンV,,RR,RR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038701_P_PARUSUWANV.jpg,RARITY_CHANGE
4e8f4f10-01b1-48b8-95ca-5b4848706a88,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,057,エレズン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038702_P_EREZUN.jpg,SCRYDEX_BLANK
103ea90e-e4eb-4592-bd6d-12ae700de4b5,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,058,ストリンダー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038703_P_SUTORINDA.jpg,SCRYDEX_BLANK
3aace08a-1a59-431e-ac90-49ac61c0525b,SMシリーズ,SM1M,コレクションムーン,sm1m_ja,035,アローラコラッタ,C,C,C,https://www.pokemon-card.com/assets/images/card_images/large/SM1M/033099_P_ARORAKORATTA.jpg,RARITY_OK
7cf08544-de5b-40a9-a3d8-e92df9e68999,SVシリーズ,SV7,ステラミラクル,sv7_ja,096,デラックスボム,ー,ACE,ACE,https://assets.tcgdex.net/ja/SV/SV7/096/high.webp,RARITY_CHANGE
a35778b7-1e8d-47fa-9eff-7fa6f78854dc,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,059,ストリンダーV,,RR,RR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038704_P_SUTORINDAV.jpg,RARITY_CHANGE
308ce861-a222-41cf-b52a-77c26ceabe14,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,060,ストリンダーVMAX,,,RRR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038705_P_SUTORINDAVMAX.jpg,SCRYDEX_BLANK
8f4de8cd-c296-4733-bb6b-c795731a814c,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,061,バチンウニ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038706_P_BACHINUNI.jpg,SCRYDEX_BLANK
7ce285ea-abb1-41b9-92a7-6c52f49d48f3,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,062,モルペコ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038707_P_MORUPEKO.jpg,SCRYDEX_BLANK
4e6dcf08-9539-44f2-a877-cc818b1fc93d,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,063,パッチラゴン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038708_P_PACCHIRAGON.jpg,SCRYDEX_BLANK
7ddc41c0-f5cc-483b-8547-4011ce3d6d00,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,064,パッチルドン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038709_P_PACCHIRUDON.jpg,SCRYDEX_BLANK
3069a199-ee4c-4c50-8af5-09168a5fefdf,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,065,ピッピ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038710_P_PIPPI.jpg,SCRYDEX_BLANK
b91ec536-180c-4638-a5e5-51d0fc7271b3,SMシリーズ,SM1M,コレクションムーン,sm1m_ja,045,オニスズメ,C,C,C,https://www.pokemon-card.com/assets/images/card_images/large/SM1M/033109_P_ONISUZUME.jpg,RARITY_OK
e4fd679f-a72b-4dde-b9ba-b237b99b9f34,SMシリーズ,SM1M,コレクションムーン,sm1m_ja,053,エネルギー回収,U,U,U,https://www.pokemon-card.com/assets/images/card_images/large/SM1M/033117_T_ENERUGIKAISHUU.jpg,RARITY_OK
27a9d0c0-436e-4009-a133-c18f41567559,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,066,ピクシー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038711_P_PIKUSHI.jpg,SCRYDEX_BLANK
d2bbdae5-7513-47bf-8099-373471065d89,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,067,ガラル ポニータ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038712_P_GARARUPONITA.jpg,SCRYDEX_BLANK
33b3d21f-11fc-4cbf-a4cc-c137b2f276f8,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,068,ガラル ギャロップ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038713_P_GARARUGYAROPPU.jpg,SCRYDEX_BLANK
a4d9b868-ff56-47e0-9a83-8f7a97aaeebd,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,069,ゴース,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038714_P_GOSU.jpg,SCRYDEX_BLANK
e1e74c89-61c0-46d7-b134-296ddafcdda0,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,070,ゴースト,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038715_P_GOSUTO.jpg,SCRYDEX_BLANK
fd416f5a-7a94-4af6-a1db-764a1eefb679,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,071,ゲンガー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038716_P_GENGA.jpg,SCRYDEX_BLANK
bbe89bc6-5b7f-4f75-86c7-4232b2f8aa09,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,072,ガラル サニーゴ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038717_P_GARARUSANIGO.jpg,SCRYDEX_BLANK
eed15103-fa13-4e97-a631-136df8d611b9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,073,ガラル サニゴーン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038718_P_GARARUSANIGON.jpg,SCRYDEX_BLANK
6d6faa41-e11c-4c2b-8bcf-5b96348082ff,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,074,シンボラー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038719_P_SHINBORA.jpg,SCRYDEX_BLANK
d36009cd-0ba9-423f-a72a-e3119e00c86a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,075,デデンネ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038720_P_DEDENNE.jpg,SCRYDEX_BLANK
52f28022-df07-4e90-a89a-42930f714bda,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,076,ヤバチャ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038721_P_YABACHA.jpg,SCRYDEX_BLANK
380f01bc-0b4d-42f3-86bc-4d170a57f744,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,077,ポットデス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038722_P_POTTODESU.jpg,SCRYDEX_BLANK
8e9dd946-3f7b-437c-8f5d-5ece9f1af680,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,078,ミブリム,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038723_P_MIBURIMU.jpg,SCRYDEX_BLANK
6a5444cd-4641-4a6b-a184-2ec784323b89,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,079,テブリム,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038724_P_TEBURIMU.jpg,SCRYDEX_BLANK
7a3c4ac5-3486-4ae8-beb1-8e5e0b9a5760,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,080,ブリムオン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038725_P_BURIMUON.jpg,SCRYDEX_BLANK
0cd52cc7-f877-4e2b-902c-2a0532e06937,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,081,マホミル,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038726_P_MAHOMIRU.jpg,SCRYDEX_BLANK
9c6b2b37-9ee8-4049-b84e-8aa47df8f483,SMシリーズ,SM1M,コレクションムーン,sm1m_ja,071,ネストボール,UR,UR,UR,,RARITY_OK
460709f4-d4c0-4ddc-ba80-cdd98729b081,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,082,マホイップ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038727_P_MAHOIPPU.jpg,SCRYDEX_BLANK
b1cba570-4ae8-4518-820b-f2fb09bbb5b9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,083,イエッサン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038728_P_IESSAN.jpg,SCRYDEX_BLANK
79dece4e-a14b-40cd-b737-d951fee264f5,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,084,イエッサンV,,RR,RR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038729_P_IESSANV.jpg,RARITY_CHANGE
699d2595-f0c5-4579-98b4-78a8310d4ec3,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,085,ドラメシヤ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038730_P_DORAMESHIYA.jpg,SCRYDEX_BLANK
3489f0fb-c393-47e3-b075-1f98e2cebd2a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,086,ドロンチ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038731_P_DORONCHI.jpg,SCRYDEX_BLANK
ee1e9258-e520-42b9-be99-a6c6d03a6471,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,087,ドラパルト,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038732_P_DORAPARUTO.jpg,SCRYDEX_BLANK
7934ced1-9786-4915-b36e-6f08beb47d5e,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,088,ドラパルトV,,RR,RR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038733_P_DORAPARUTOV.jpg,RARITY_CHANGE
051fa3bc-af71-4a9a-bca8-73cd09d4b496,SMシリーズ,SM1p,サン＆ムーン,sm1p_ja,008,ニャヒート,ー,,—,https://www.pokemon-card.com/assets/images/card_images/large/SM1p/033237_P_NYAHITO.jpg,SCRYDEX_BLANK
196824d2-f420-4b5f-b242-8ed94cff2777,SVシリーズ,SV7,ステラミラクル,sv7_ja,097,アカマツ,U,U,U,https://assets.tcgdex.net/ja/SV/SV7/097/high.webp,RARITY_OK
30b30c14-ee31-4dad-977d-abfcce28c587,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,089,ドラパルトVMAX,,,RRR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038734_P_DORAPARUTOVMAX.jpg,SCRYDEX_BLANK
fe53e7df-5707-44be-ad77-8471ccbfcd73,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,090,ガラル カモネギ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038735_P_GARARUKAMONEGI.jpg,SCRYDEX_BLANK
1eb4803c-802f-4173-91f4-1704405d303d,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,091,ガラル ネギガナイト,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038736_P_GARARUNEGIGANAITO.jpg,SCRYDEX_BLANK
acd70482-a618-49b9-a68c-31e2078a0c6b,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,092,ガラル デスマス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038737_P_GARARUDESUMASU.jpg,SCRYDEX_BLANK
