card_id,series_name,set_code,set_name,scrydex_id,card_number,card_name,current_rarity,scrydex_rarity,scrydex_rarity_raw,image_url,status
445a3da4-32f5-460b-8fff-740699b91ec6,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,022,ヒバニー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038667_P_HIBANI.jpg,SCRYDEX_BLANK
b6ee6a13-120a-4758-8e56-4aeea51afe47,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,023,ラビフット,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038668_P_RABIFUTTO.jpg,SCRYDEX_BLANK
0c59235c-12e5-4ad8-aec0-5a30511d0153,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,024,エースバーン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038669_P_ESUBAN.jpg,SCRYDEX_BLANK
21fe3c37-4cef-4753-a3ab-d037adfc6d81,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,025,ヤクデ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038670_P_YAKUDE.jpg,SCRYDEX_BLANK
3969607a-03ca-41db-b150-429f9283eb17,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,026,マルヤクデ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038671_P_MARUYAKUDE.jpg,SCRYDEX_BLANK
347e9edc-88f0-4f55-a2d8-8a2c02ac14b9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,028,マルヤクデVMAX,,,RRR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038673_P_MARUYAKUDEVMAX.jpg,SCRYDEX_BLANK
1769941a-b582-45bb-9cf5-30df3202a30e,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,029,ガラル バリヤード,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038674_P_GARARUBARIYADO.jpg,SCRYDEX_BLANK
98354d60-78d2-497e-806a-1cc701389d02,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,030,ガラル バリコオル,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038675_P_GARARUBARIKOORU.jpg,SCRYDEX_BLANK
4fc2ee87-27d2-40a6-b3de-dc6183dc87d2,ソード・シールド,SN,スタートデッキ コロコロコミックver,,003,ゼラオラ,,,,https://assets.tcgdex.net/ja/S/SN/003/high.webp,UNRESOLVED_SET
9dc5d55f-2c6b-4195-94d3-36c7985f4f45,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,032,ラプラスVMAX,,,RRR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038677_P_RAPURASUVMAX.jpg,SCRYDEX_BLANK
61239966-8142-43de-9f1b-d380518f6d8c,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,033,スイクン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038678_P_SUIKUN.jpg,SCRYDEX_BLANK
97995c57-0fb2-46ec-bb87-67563e5e54ac,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,034,ヒンバス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038679_P_HINBASU.jpg,SCRYDEX_BLANK
e5018840-b7df-4753-b137-edf346648ad7,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,035,ミロカロス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038680_P_MIROKAROSU.jpg,SCRYDEX_BLANK
0e54070a-a5d2-486f-80d1-7bb8101fcafe,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,036,カイオーガ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038681_P_KAIOGA.jpg,SCRYDEX_BLANK
7331bccc-16df-4db9-bf5a-0697dcc3a24b,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,037,ガラル ダルマッカ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038682_P_GARARUDARUMAKKA.jpg,SCRYDEX_BLANK
79cd27aa-ff36-4b1b-97b5-0ee4b3ccb1b0,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,038,ガラル ヒヒダルマ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038683_P_GARARUHIHIDARUMA.jpg,SCRYDEX_BLANK
03478019-f8d9-4dda-b818-745791e5bf2f,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,039,メッソン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038684_P_MESSON.jpg,SCRYDEX_BLANK
cb265eed-490a-4123-80d8-279c7eea812f,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,040,ジメレオン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038685_P_JIMEREON.jpg,SCRYDEX_BLANK
6ec0ca97-4892-43fd-b5b7-be7125700b71,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,041,インテレオン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038686_P_INTEREON.jpg,SCRYDEX_BLANK
32ef0b0e-f13e-408e-8927-d5b9ebb0f2d9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,042,カムカメ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038687_P_KAMUKAME.jpg,SCRYDEX_BLANK
d025a864-6eb1-4de1-ab00-cae1b8b6b0d1,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,043,カジリガメ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038688_P_KAJIRIGAME.jpg,SCRYDEX_BLANK
16ef0ef8-9700-4825-b87e-a308dbcd1d02,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,044,ウッウ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038689_P_UTSUU.jpg,SCRYDEX_BLANK
e1d429d4-cff7-43ec-8ae1-5961f1a671b0,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,045,サシカマス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038690_P_SASHIKAMASU.jpg,SCRYDEX_BLANK
187aa0a3-a309-4ef1-94bc-55fd55839eb4,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,046,カマスジョー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038691_P_KAMASUJO.jpg,SCRYDEX_BLANK
243c4eed-fe6e-4a0f-9e33-2b62ad2e8d55,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,047,ユキハミ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038692_P_YUKIHAMI.jpg,SCRYDEX_BLANK
e6696843-93c7-4735-804f-485c195f0daa,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,048,モスノウ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038693_P_MOSUNOU.jpg,SCRYDEX_BLANK
b6385ba1-86f1-4280-ae45-74c3c9b05256,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,049,コオリッポ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038694_P_KOORIPPO.jpg,SCRYDEX_BLANK
3c24fcc6-08b3-40ce-81cb-388616b7222a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,050,ウオノラゴン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038695_P_UONORAGON.jpg,SCRYDEX_BLANK
a5719f34-3ce4-4c7a-8596-7e2f546db010,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,051,ウオチルドン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038696_P_UOCHIRUDON.jpg,SCRYDEX_BLANK
4649b98e-40db-4393-8709-1d0129ca47d9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,052,ロトム,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038697_P_ROTOMU.jpg,SCRYDEX_BLANK
87d23e7a-5d4e-4c00-8f35-7340ddcd3934,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,053,カプ・コケコ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038698_P_KAPUKOKEKO.jpg,SCRYDEX_BLANK
4a2ff7a7-9a98-425f-9ffc-f5cf8a725cf3,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,054,ワンパチ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038699_P_WANPACHI.jpg,SCRYDEX_BLANK
3713799b-2698-4754-b34a-7dddeaffbbcc,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,055,パルスワン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038700_P_PARUSUWAN.jpg,SCRYDEX_BLANK
4e8f4f10-01b1-48b8-95ca-5b4848706a88,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,057,エレズン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038702_P_EREZUN.jpg,SCRYDEX_BLANK
103ea90e-e4eb-4592-bd6d-12ae700de4b5,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,058,ストリンダー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038703_P_SUTORINDA.jpg,SCRYDEX_BLANK
308ce861-a222-41cf-b52a-77c26ceabe14,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,060,ストリンダーVMAX,,,RRR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038705_P_SUTORINDAVMAX.jpg,SCRYDEX_BLANK
8f4de8cd-c296-4733-bb6b-c795731a814c,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,061,バチンウニ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038706_P_BACHINUNI.jpg,SCRYDEX_BLANK
7ce285ea-abb1-41b9-92a7-6c52f49d48f3,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,062,モルペコ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038707_P_MORUPEKO.jpg,SCRYDEX_BLANK
4e6dcf08-9539-44f2-a877-cc818b1fc93d,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,063,パッチラゴン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038708_P_PACCHIRAGON.jpg,SCRYDEX_BLANK
7ddc41c0-f5cc-483b-8547-4011ce3d6d00,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,064,パッチルドン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038709_P_PACCHIRUDON.jpg,SCRYDEX_BLANK
3069a199-ee4c-4c50-8af5-09168a5fefdf,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,065,ピッピ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038710_P_PIPPI.jpg,SCRYDEX_BLANK
27a9d0c0-436e-4009-a133-c18f41567559,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,066,ピクシー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038711_P_PIKUSHI.jpg,SCRYDEX_BLANK
d2bbdae5-7513-47bf-8099-373471065d89,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,067,ガラル ポニータ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038712_P_GARARUPONITA.jpg,SCRYDEX_BLANK
33b3d21f-11fc-4cbf-a4cc-c137b2f276f8,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,068,ガラル ギャロップ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038713_P_GARARUGYAROPPU.jpg,SCRYDEX_BLANK
a4d9b868-ff56-47e0-9a83-8f7a97aaeebd,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,069,ゴース,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038714_P_GOSU.jpg,SCRYDEX_BLANK
e1e74c89-61c0-46d7-b134-296ddafcdda0,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,070,ゴースト,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038715_P_GOSUTO.jpg,SCRYDEX_BLANK
fd416f5a-7a94-4af6-a1db-764a1eefb679,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,071,ゲンガー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038716_P_GENGA.jpg,SCRYDEX_BLANK
bbe89bc6-5b7f-4f75-86c7-4232b2f8aa09,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,072,ガラル サニーゴ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038717_P_GARARUSANIGO.jpg,SCRYDEX_BLANK
eed15103-fa13-4e97-a631-136df8d611b9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,073,ガラル サニゴーン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038718_P_GARARUSANIGON.jpg,SCRYDEX_BLANK
6d6faa41-e11c-4c2b-8bcf-5b96348082ff,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,074,シンボラー,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038719_P_SHINBORA.jpg,SCRYDEX_BLANK
d36009cd-0ba9-423f-a72a-e3119e00c86a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,075,デデンネ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038720_P_DEDENNE.jpg,SCRYDEX_BLANK
52f28022-df07-4e90-a89a-42930f714bda,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,076,ヤバチャ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038721_P_YABACHA.jpg,SCRYDEX_BLANK
380f01bc-0b4d-42f3-86bc-4d170a57f744,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,077,ポットデス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038722_P_POTTODESU.jpg,SCRYDEX_BLANK
8e9dd946-3f7b-437c-8f5d-5ece9f1af680,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,078,ミブリム,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038723_P_MIBURIMU.jpg,SCRYDEX_BLANK
6a5444cd-4641-4a6b-a184-2ec784323b89,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,079,テブリム,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038724_P_TEBURIMU.jpg,SCRYDEX_BLANK
7a3c4ac5-3486-4ae8-beb1-8e5e0b9a5760,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,080,ブリムオン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038725_P_BURIMUON.jpg,SCRYDEX_BLANK
0cd52cc7-f877-4e2b-902c-2a0532e06937,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,081,マホミル,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038726_P_MAHOMIRU.jpg,SCRYDEX_BLANK
460709f4-d4c0-4ddc-ba80-cdd98729b081,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,082,マホイップ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038727_P_MAHOIPPU.jpg,SCRYDEX_BLANK
b1cba570-4ae8-4518-820b-f2fb09bbb5b9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,083,イエッサン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038728_P_IESSAN.jpg,SCRYDEX_BLANK
699d2595-f0c5-4579-98b4-78a8310d4ec3,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,085,ドラメシヤ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038730_P_DORAMESHIYA.jpg,SCRYDEX_BLANK
3489f0fb-c393-47e3-b075-1f98e2cebd2a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,086,ドロンチ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038731_P_DORONCHI.jpg,SCRYDEX_BLANK
ee1e9258-e520-42b9-be99-a6c6d03a6471,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,087,ドラパルト,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038732_P_DORAPARUTO.jpg,SCRYDEX_BLANK
051fa3bc-af71-4a9a-bca8-73cd09d4b496,SMシリーズ,SM1p,サン＆ムーン,sm1p_ja,008,ニャヒート,ー,,—,https://www.pokemon-card.com/assets/images/card_images/large/SM1p/033237_P_NYAHITO.jpg,SCRYDEX_BLANK
30b30c14-ee31-4dad-977d-abfcce28c587,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,089,ドラパルトVMAX,,,RRR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038734_P_DORAPARUTOVMAX.jpg,SCRYDEX_BLANK
fe53e7df-5707-44be-ad77-8471ccbfcd73,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,090,ガラル カモネギ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038735_P_GARARUKAMONEGI.jpg,SCRYDEX_BLANK
1eb4803c-802f-4173-91f4-1704405d303d,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,091,ガラル ネギガナイト,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038736_P_GARARUNEGIGANAITO.jpg,SCRYDEX_BLANK
acd70482-a618-49b9-a68c-31e2078a0c6b,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,092,ガラル デスマス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038737_P_GARARUDESUMASU.jpg,SCRYDEX_BLANK
d381ec48-f44c-4e23-a077-0edc7a2f3978,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,093,ガラル デスバーン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038738_P_GARARUDESUBAN.jpg,SCRYDEX_BLANK
177775e2-8988-4cc8-bdd0-15e7c5a6999f,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,094,タンドン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038739_P_TANDON.jpg,SCRYDEX_BLANK
31508e9f-3a79-48cd-8a96-f4b1995bb9fd,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,095,トロッゴン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038740_P_TOROGGON.jpg,SCRYDEX_BLANK
bba53b84-bcd4-45f4-b814-f8cf99982db0,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,096,セキタンザン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038741_P_SEKITANZAN.jpg,SCRYDEX_BLANK
15c96cfd-d811-4f85-a57e-73d28bd6917d,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,097,スナヘビ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038742_P_SUNAHEBI.jpg,SCRYDEX_BLANK
7bb19c22-848c-4f4e-aa16-b8ac55278ec0,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,098,サダイジャ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038743_P_SADAIJA.jpg,SCRYDEX_BLANK
b29038a6-5677-4dfb-8b29-4c9ddcd9989b,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,099,タタッコ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038744_P_TATAKKO.jpg,SCRYDEX_BLANK
88bce450-190f-4b1e-b4c4-5143635f10a4,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,100,オトスパス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038745_P_OTOSUPASU.jpg,SCRYDEX_BLANK
967a38c3-e615-426d-afaf-401a911cfd78,SMシリーズ,SM1p,サン＆ムーン,sm1p_ja,029,ルナアーラ,ー,,—,https://www.pokemon-card.com/assets/images/card_images/large/SM1p/033258_P_RUNAARA.jpg,SCRYDEX_BLANK
2045571d-a888-467f-97e0-3ac60dd8983e,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,101,タイレーツ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038746_P_TAIRETSU.jpg,SCRYDEX_BLANK
7db162b2-af92-4345-aefc-9ef66b0db19f,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,103,イシヘンジン,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038748_P_ISHIHENJIN.jpg,SCRYDEX_BLANK
3d7cf67c-152c-40d7-bf1e-487b23a6f35e,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,104,ドガース,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038749_P_DOGASU.jpg,SCRYDEX_BLANK
90a6b6de-fa5a-4692-b857-7e1ba3850388,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,105,ガラル マタドガス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038750_P_GARARUMATADOGASU.jpg,SCRYDEX_BLANK
9168f132-7b0f-41cd-9009-965e3425b014,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,106,イトマル,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038751_P_ITOMARU.jpg,SCRYDEX_BLANK
98150c71-f178-4611-b2cd-8a46300a2e1b,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,107,アリアドス,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038752_P_ARIADOSU.jpg,SCRYDEX_BLANK
e484fa72-749d-4dd3-83f9-1a10ba90f63d,SMシリーズ,SM1p,サン＆ムーン,sm1p_ja,036,アローラコラッタ,ー,,—,https://www.pokemon-card.com/assets/images/card_images/large/SM1p/033265_P_ARORAKORATTA.jpg,SCRYDEX_BLANK
5e49561c-cf99-44e8-a42a-3213cc15d358,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,109,クロバットVMAX,,,RRR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038754_P_KUROBATTOVMAX.jpg,SCRYDEX_BLANK
fb8899ec-1da8-4d74-82eb-4869bd938fad,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,110,ガラル ジグザグマ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038755_P_GARARUJIGUZAGUMA.jpg,SCRYDEX_BLANK
3a6ecdc9-81a3-43a9-ab2c-5a8f111d0959,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,111,ガラル マッスグマ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038756_P_GARARUMASSUGUMA.jpg,SCRYDEX_BLANK
11977d16-3772-4eba-8485-372d08280a9a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,112,ガラル タチフサグマ,,,—,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038757_P_GARARUTACHIFUSAGUMA.jpg,SCRYDEX_BLANK
