card_id,series_name,set_code,set_name,scrydex_id,card_number,card_name,current_rarity,scrydex_rarity,scrydex_rarity_raw,image_url,status
1db49545-2a23-4655-b1a6-15ef82e44ae7,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,192,ジムトレーナー,,SR,SR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038924_T_JIMUTORENA.jpg,RARITY_CHANGE
14821a1f-25f5-4aa4-9ca4-b8ea141cc960,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,193,とりつかい,,SR,SR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038925_T_TORITSUKAI.jpg,RARITY_CHANGE
3dcae2fe-0a91-4f9b-a2ae-8ed89114448e,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,194,ネズ,,SR,SR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038926_T_NEZU.jpg,RARITY_CHANGE
0489be8c-6da6-40fa-8d12-1bad79a25665,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,195,フウロ,,SR,SR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038927_T_FUURO.jpg,RARITY_CHANGE
931c0760-6aff-4fdb-bc5e-99a706e069f5,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,196,ボールガイ,,SR,SR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038928_T_BORUGAI.jpg,RARITY_CHANGE
f282c711-c930-4414-adb8-b90a51284ac9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,197,ポケモンごっこ,,SR,SR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038929_T_POKEMONGOKKO.jpg,RARITY_CHANGE
3d21e520-faf1-4bb9-a47d-ac98922926a4,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,198,マリィ,,SR,SR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038930_T_MARII.jpg,RARITY_CHANGE
1d626025-8cb5-42a5-91dd-2b84ae84933e,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,199,ローズ,,SR,SR,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038931_T_ROZU.jpg,RARITY_CHANGE
24c1f868-a126-4733-8237-36819cfc6ede,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,200,モクロー,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038932_P_MOKURO.jpg,RARITY_CHANGE
d5f61eff-1562-4dd3-91d3-3cbe00583779,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,203,サルノリ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038935_P_SARUNORI.jpg,RARITY_CHANGE
179dee51-4300-4c38-8ab8-8e3c9542a135,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,204,バチンキー,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038936_P_BACHINKI.jpg,RARITY_CHANGE
a687fd71-654f-4683-b9ac-53510eb3f3fe,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,205,ゴリランダー,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038937_P_GORIRANDA.jpg,RARITY_CHANGE
861c5578-50a5-4a49-b9ce-6628d9457d51,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,206,サッチムシ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038938_P_SACCHIMUSHI.jpg,RARITY_CHANGE
cd8251ab-2d0a-4b0e-840e-bfebec2457b4,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,207,レドームシ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038939_P_REDOMUSHI.jpg,RARITY_CHANGE
ed912e8c-3470-43a0-bb49-168b7b7b8da7,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,208,イオルブ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038940_P_IORUBU.jpg,RARITY_CHANGE
6c7ab93b-e785-4e50-8aee-7ea76a7da5d0,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,209,ヒメンカ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038941_P_HIMENKA.jpg,RARITY_CHANGE
5c340acd-7e08-4d96-a5be-681c91e92008,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,210,ワタシラガ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038942_P_WATASHIRAGA.jpg,RARITY_CHANGE
24b7dab2-bda7-4d0e-988f-52ed9c9f7b69,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,211,カジッチュ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038943_P_KAJICCHU.jpg,RARITY_CHANGE
8a702502-e5c9-4395-8be4-bdb69dc5252c,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,212,アップリュー,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038944_P_APPURYU.jpg,RARITY_CHANGE
75401fe4-52d8-47b8-beec-70aacf256006,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,213,タルップル,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038945_P_TARUPPURU.jpg,RARITY_CHANGE
99edf5e1-777e-428e-b382-9967a871fe5f,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,214,ヒバニー,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038946_P_HIBANI.jpg,RARITY_CHANGE
e995af80-305d-431f-8d97-de4e34e4f880,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,215,ラビフット,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038947_P_RABIFUTTO.jpg,RARITY_CHANGE
06459ff3-3da4-440a-8f55-23fc5a28e442,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,216,エースバーン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038948_P_ESUBAN.jpg,RARITY_CHANGE
e418972b-0392-46ea-ae8f-ebb97cdd2c90,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,217,ヤクデ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038949_P_YAKUDE.jpg,RARITY_CHANGE
d191a2e2-d501-4ca1-964e-af69573c2379,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,218,マルヤクデ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038950_P_MARUYAKUDE.jpg,RARITY_CHANGE
6f120137-34c0-4432-a687-8398c6764e2a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,219,ガラル バリヤード,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038951_P_GARARUBARIYADO.jpg,RARITY_CHANGE
def174ab-1506-4abf-abdc-4d5810576747,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,220,ガラル バリコオル,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038952_P_GARARUBARIKOORU.jpg,RARITY_CHANGE
13f008aa-8fe7-42ac-9837-92a086ddab8f,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,221,スイクン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038953_P_SUIKUN.jpg,RARITY_CHANGE
b38ff6a6-d0a4-4c63-9563-f8b91285be67,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,222,ガラル ダルマッカ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038954_P_GARARUDARUMAKKA.jpg,RARITY_CHANGE
7de05271-0178-489e-a5f8-35ce6bfdee93,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,223,ガラル ヒヒダルマ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038955_P_GARARUHIHIDARUMA.jpg,RARITY_CHANGE
b490d4c0-8ec1-4b25-b13d-cf6b482151c7,SVシリーズ,SV7,ステラミラクル,sv7_ja,101,偉大な大樹,ー,ACE,ACE,https://assets.tcgdex.net/ja/SV/SV7/101/high.webp,RARITY_CHANGE
201d73e7-025a-436f-9568-06f67c3d8004,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,224,メッソン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038956_P_MESSON.jpg,RARITY_CHANGE
e42adc19-184b-475e-9eb0-0a2e69f17d42,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,225,ジメレオン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038957_P_JIMEREON.jpg,RARITY_CHANGE
0f052e9f-fe5c-47c9-8667-aacd7fc27975,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,226,インテレオン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038958_P_INTEREON.jpg,RARITY_CHANGE
28e82a4c-f890-4d4f-8ecd-df1d52550b45,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,227,カムカメ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038959_P_KAMUKAME.jpg,RARITY_CHANGE
182fccda-81ef-4668-98cd-c89fa2cbf4b7,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,228,カジリガメ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038960_P_KAJIRIGAME.jpg,RARITY_CHANGE
714e14b3-c45c-42c5-88e2-ee7a80bfdb08,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,229,ウッウ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038961_P_UTSUU.jpg,RARITY_CHANGE
d6823190-4630-4e4b-848f-a6e4129b91d5,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,230,サシカマス,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038962_P_SASHIKAMASU.jpg,RARITY_CHANGE
1f0e3fcc-0b09-486f-bbbe-afaec4abb5b2,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,231,カマスジョー,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038963_P_KAMASUJO.jpg,RARITY_CHANGE
afdfd9b7-0b06-44cd-96b3-75c5dc2db7ee,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,232,ユキハミ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038964_P_YUKIHAMI.jpg,RARITY_CHANGE
f390a3f7-f122-4db7-9332-a698be870e1a,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,233,モスノウ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038965_P_MOSUNOU.jpg,RARITY_CHANGE
4b80b50f-f165-4d20-b4e8-a84dab045213,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,234,コオリッポ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038966_P_KOORIPPO.jpg,RARITY_CHANGE
1813070c-53ad-4631-a169-1a15c68e0263,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,235,ウオノラゴン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038967_P_UONORAGON.jpg,RARITY_CHANGE
72d5c7e2-93b7-4dd5-9584-19c4cb94222b,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,236,ウオチルドン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038968_P_UOCHIRUDON.jpg,RARITY_CHANGE
161dadbb-14b7-4c15-80e8-1352fd1a45bf,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,237,ロトム,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038969_P_ROTOMU.jpg,RARITY_CHANGE
99757d0c-28f5-44b5-babe-c8d12d8756e8,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,238,ワンパチ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038970_P_WANPACHI.jpg,RARITY_CHANGE
7f25c854-fd7c-4e52-b3f3-4e151cd592f7,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,239,パルスワン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038971_P_PARUSUWAN.jpg,RARITY_CHANGE
5a2fdb4d-b541-40ed-9350-2150f085c5e9,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,240,エレズン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038972_P_EREZUN.jpg,RARITY_CHANGE
aaa4d1dc-1286-423e-b9b0-a03d53ce8154,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,241,ストリンダー,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038973_P_SUTORINDA.jpg,RARITY_CHANGE
eb4c7932-1699-4f44-beb1-f9ec8c8d681c,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,242,バチンウニ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038974_P_BACHINUNI.jpg,RARITY_CHANGE
af97f922-945b-401c-b3ed-6ff83eaafaed,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,243,モルペコ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038975_P_MORUPEKO.jpg,RARITY_CHANGE
acba32a6-36f7-4b1f-9167-bd3dd618f52e,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,244,パッチラゴン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038976_P_PACCHIRAGON.jpg,RARITY_CHANGE
a348e5b1-577e-48bb-867d-c16d539d6737,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,245,パッチルドン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038977_P_PACCHIRUDON.jpg,RARITY_CHANGE
4dde6c04-51ab-49b2-a7c3-9622d30cb6eb,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,246,ガラル ポニータ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038978_P_GARARUPONITA.jpg,RARITY_CHANGE
847796eb-e70b-4027-bae5-3ccc4582f911,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,247,ガラル ギャロップ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038979_P_GARARUGYAROPPU.jpg,RARITY_CHANGE
bbc07445-126b-4411-9273-49334e2455d3,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,248,ガラル サニーゴ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038980_P_GARARUSANIGO.jpg,RARITY_CHANGE
f10300c7-8a77-4a83-824e-cefb6011cb5c,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,249,ガラル サニゴーン,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038981_P_GARARUSANIGON.jpg,RARITY_CHANGE
0b799c3d-341c-49da-bb8a-c184c7cf4a81,ソード・シールド,S4a,シャイニースターV,swsh4a_ja,250,デデンネ,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/S4a/038982_P_DEDENNE.jpg,RARITY_CHANGE
4f9bd422-ec09-4620-b06d-aaea6064aa6b,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,034,ズルッグ,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027134_P_ZURUGGU.jpg,RARITY_CHANGE
a74fa84e-787b-481b-ac9d-55243705867b,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,035,ズルズキン,,U,U,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027135_P_ZURUZUKIN.jpg,RARITY_CHANGE
7bad2b47-50cb-497c-96dc-f26260eee174,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,001,クルミル,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027101_P_KURUMIRU.jpg,RARITY_CHANGE
521fbf9a-30df-4f51-a809-3e4754ab5c59,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,002,クルマユ,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027102_P_KURUMAYU.jpg,RARITY_CHANGE
cf3c96a8-dc00-42d0-9846-fd431df9858b,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,003,ハハコモリ,,U,U,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027103_P_HAHAKOMORI.jpg,RARITY_CHANGE
ef78f549-4cb1-465b-8c81-b662480ae3d9,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,004,モンメン,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027104_P_MONMEN.jpg,RARITY_CHANGE
540921e3-9ffc-4ef3-a71b-29d8f914b980,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,005,エルフーン,,U,U,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027105_P_ERUFUN.jpg,RARITY_CHANGE
31b03368-0fd0-42f0-b289-e2ef472a6ca5,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,006,シキジカ,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027106_P_SHIKIJIKA.jpg,RARITY_CHANGE
54cadddb-afb4-4c57-932b-00822f082464,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,007,メブキジカ,,U,U,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027107_P_MEBUKIJIKA.jpg,RARITY_CHANGE
b692be33-695b-44ef-b572-5fa8eb94fba5,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,008,ポカブ,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027108_P_POKABU.jpg,RARITY_CHANGE
f2cbc461-3ea0-4dd4-8a81-1b3f6c278746,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,009,チャオブー,,U,U,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027109_P_CHAOBU.jpg,RARITY_CHANGE
2549407d-9199-48d5-b36e-f79fd86257e6,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,010,エンブオー,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027110_P_ENBUO.jpg,RARITY_CHANGE
e00e88ac-0bb2-44e8-bff9-8b8ec92576cc,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,011,バオップ,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027111_P_BAOPPU.jpg,RARITY_CHANGE
0cbc09dd-7ccc-4da3-b971-5ad77d9168f0,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,012,バオッキー,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027112_P_BAOKKI.jpg,RARITY_CHANGE
f9c92ebe-71c5-4b87-bb96-42c3fdb3cc32,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,013,レシラム,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027113_P_RESHIRAMU.jpg,RARITY_CHANGE
ea3d5b6d-b782-4415-9c5a-9626eb96d222,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,014,バスラオ,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027114_P_BASURAO.jpg,RARITY_CHANGE
1a496778-a4e1-4639-a63f-421507eb797d,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,015,コアルヒー,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027115_P_KOARUHI.jpg,RARITY_CHANGE
bd570bdf-35a5-40bf-a7f8-5d1b965bc519,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,016,スワンナ,,U,U,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027116_P_SUWANNA.jpg,RARITY_CHANGE
59fc2827-c44e-4e67-82bd-aeec34ab48bf,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,017,クマシュン,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027117_P_KUMASHUN.jpg,RARITY_CHANGE
7d1c89ee-0715-4afe-9d7a-63c52c7a0822,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,018,ツンベアー,,R,R,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027118_P_TSUNBEA.jpg,RARITY_CHANGE
db03ae65-7eea-4177-ad76-e6a9d16eb6fd,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,019,シママ,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027119_P_SHIMAMA.jpg,RARITY_CHANGE
f2eec0e6-d387-4383-96bb-0b707efc3a44,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,020,ゼブライカ,,U,U,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027120_P_ZEBURAIKA.jpg,RARITY_CHANGE
1aa9eef5-d481-4080-be3c-db02c7a66963,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,021,エモンガ,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027121_P_EMONGA.jpg,RARITY_CHANGE
bf1c9bd6-a210-480e-b5ca-86c4cc41809b,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,022,ムンナ,,C,C,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027122_P_MUNNA.jpg,RARITY_CHANGE
b930e517-ed5b-47c1-86e5-70d99dbc6c2b,BWシリーズ,BW1-Bb,ポケモンカードゲームBW 拡張パック「ブラックコレクション」,bw1b_ja,023,ムシャーナ,,U,U,https://www.pokemon-card.com/assets/images/card_images/large/BW1-Bb/027123_P_MUSHANA.jpg,RARITY_CHANGE
