set_code,set_name,scrydex_id,card_number,scrydex_name,scrydex_rarity,scrydex_image_url,scrydex_card_url,scrydex_set_url,resolved_japanese_name,resolution_method,resolution_status,candidate_japanese_names
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,31,M Gallade-EX,RR,https://images.scrydex.com/pokemon/xy6_ja-31/medium,https://scrydex.com/pokemon/cards/m-gallade-ex/xy6_ja-31?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,megaエルレイドEX,SAME_SET_UNANIMOUS,RESOLVED,megaエルレイドEX
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,32,Gligar,C,https://images.scrydex.com/pokemon/xy6_ja-32/medium,https://scrydex.com/pokemon/cards/gligar/xy6_ja-32?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,グライガー,GLOBAL_UNANIMOUS,RESOLVED,グライガー
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,33,Gliscor,C,https://images.scrydex.com/pokemon/xy6_ja-33/medium,https://scrydex.com/pokemon/cards/gliscor/xy6_ja-33?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,グライオン,GLOBAL_UNANIMOUS,RESOLVED,グライオン
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,34,Absol,R,https://images.scrydex.com/pokemon/xy6_ja-34/medium,https://scrydex.com/pokemon/cards/absol/xy6_ja-34?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,アブソル,GLOBAL_UNANIMOUS,RESOLVED,アブソル
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,35,Jirachi,R,https://images.scrydex.com/pokemon/xy6_ja-35/medium,https://scrydex.com/pokemon/cards/jirachi/xy6_ja-35?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,ジラーチ,GLOBAL_UNANIMOUS,RESOLVED,ジラーチ
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,36,Togepi,C,https://images.scrydex.com/pokemon/xy6_ja-36/medium,https://scrydex.com/pokemon/cards/togepi/xy6_ja-36?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,トゲピー,GLOBAL_UNANIMOUS,RESOLVED,トゲピー
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,37,Togetic,C,https://images.scrydex.com/pokemon/xy6_ja-37/medium,https://scrydex.com/pokemon/cards/togetic/xy6_ja-37?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,トゲチック,GLOBAL_UNANIMOUS,RESOLVED,トゲチック
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,38,Togekiss,U,https://images.scrydex.com/pokemon/xy6_ja-38/medium,https://scrydex.com/pokemon/cards/togekiss/xy6_ja-38?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,トゲキッス,GLOBAL_UNANIMOUS,RESOLVED,トゲキッス
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,39,Togekiss,R,https://images.scrydex.com/pokemon/xy6_ja-39/medium,https://scrydex.com/pokemon/cards/togekiss/xy6_ja-39?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,トゲキッス,GLOBAL_UNANIMOUS,RESOLVED,トゲキッス
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,40,Dratini,C,https://images.scrydex.com/pokemon/xy6_ja-40/medium,https://scrydex.com/pokemon/cards/dratini/xy6_ja-40?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,41,Dragonair,C,https://images.scrydex.com/pokemon/xy6_ja-41/medium,https://scrydex.com/pokemon/cards/dragonair/xy6_ja-41?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,42,Dragonite,U,https://images.scrydex.com/pokemon/xy6_ja-42/medium,https://scrydex.com/pokemon/cards/dragonite/xy6_ja-42?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,43,Dragonite,R,https://images.scrydex.com/pokemon/xy6_ja-43/medium,https://scrydex.com/pokemon/cards/dragonite/xy6_ja-43?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,44,Altaria,C,https://images.scrydex.com/pokemon/xy6_ja-44/medium,https://scrydex.com/pokemon/cards/altaria/xy6_ja-44?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,チルタリス,GLOBAL_UNANIMOUS,RESOLVED,チルタリス
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,45,Bagon,C,https://images.scrydex.com/pokemon/xy6_ja-45/medium,https://scrydex.com/pokemon/cards/bagon/xy6_ja-45?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,46,Shelgon,U,https://images.scrydex.com/pokemon/xy6_ja-46/medium,https://scrydex.com/pokemon/cards/shelgon/xy6_ja-46?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,47,Salamence,R,https://images.scrydex.com/pokemon/xy6_ja-47/medium,https://scrydex.com/pokemon/cards/salamence/xy6_ja-47?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,48,Latios-EX,RR,https://images.scrydex.com/pokemon/xy6_ja-48/medium,https://scrydex.com/pokemon/cards/latios-ex/xy6_ja-48?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,ラティオスEX,SAME_SET_UNANIMOUS,RESOLVED,ラティオスEX
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,49,M Latios-EX,RR,https://images.scrydex.com/pokemon/xy6_ja-49/medium,https://scrydex.com/pokemon/cards/m-latios-ex/xy6_ja-49?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,megaラティオスEX,SAME_SET_UNANIMOUS,RESOLVED,megaラティオスEX
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,50,Hydreigon-EX,RR,https://images.scrydex.com/pokemon/xy6_ja-50/medium,https://scrydex.com/pokemon/cards/hydreigon-ex/xy6_ja-50?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,サザンドラEX,SAME_SET_UNANIMOUS,RESOLVED,サザンドラEX
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,51,Reshiram,R,https://images.scrydex.com/pokemon/xy6_ja-51/medium,https://scrydex.com/pokemon/cards/reshiram/xy6_ja-51?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,レシラム,GLOBAL_UNANIMOUS,RESOLVED,レシラム
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,52,Spearow,C,https://images.scrydex.com/pokemon/xy6_ja-52/medium,https://scrydex.com/pokemon/cards/spearow/xy6_ja-52?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,オニスズメ,GLOBAL_UNANIMOUS,RESOLVED,オニスズメ
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,53,Fearow,C,https://images.scrydex.com/pokemon/xy6_ja-53/medium,https://scrydex.com/pokemon/cards/fearow/xy6_ja-53?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,オニドリル,GLOBAL_UNANIMOUS,RESOLVED,オニドリル
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,54,Dunsparce,C,https://images.scrydex.com/pokemon/xy6_ja-54/medium,https://scrydex.com/pokemon/cards/dunsparce/xy6_ja-54?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,ノコッチ,GLOBAL_UNANIMOUS,RESOLVED,ノコッチ
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,55,Skarmory,C,https://images.scrydex.com/pokemon/xy6_ja-55/medium,https://scrydex.com/pokemon/cards/skarmory/xy6_ja-55?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,56,Taillow,C,https://images.scrydex.com/pokemon/xy6_ja-56/medium,https://scrydex.com/pokemon/cards/taillow/xy6_ja-56?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,スバメ,GLOBAL_UNANIMOUS,RESOLVED,スバメ
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,57,Swellow,C,https://images.scrydex.com/pokemon/xy6_ja-57/medium,https://scrydex.com/pokemon/cards/swellow/xy6_ja-57?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,オオスバメ,GLOBAL_UNANIMOUS,RESOLVED,オオスバメ
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,58,Swellow,R,https://images.scrydex.com/pokemon/xy6_ja-58/medium,https://scrydex.com/pokemon/cards/swellow/xy6_ja-58?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,オオスバメ,GLOBAL_UNANIMOUS,RESOLVED,オオスバメ
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,59,Swablu,C,https://images.scrydex.com/pokemon/xy6_ja-59/medium,https://scrydex.com/pokemon/cards/swablu/xy6_ja-59?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,チルット,GLOBAL_UNANIMOUS,RESOLVED,チルット
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,60,Altaria,U,https://images.scrydex.com/pokemon/xy6_ja-60/medium,https://scrydex.com/pokemon/cards/altaria/xy6_ja-60?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,チルタリス,GLOBAL_UNANIMOUS,RESOLVED,チルタリス
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,61,Rayquaza-EX,RR,https://images.scrydex.com/pokemon/xy6_ja-61/medium,https://scrydex.com/pokemon/cards/rayquaza-ex/xy6_ja-61?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,レックウザEX,SAME_SET_UNANIMOUS,RESOLVED,レックウザEX
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,62,M Rayquaza-EX,RR,https://images.scrydex.com/pokemon/xy6_ja-62/medium,https://scrydex.com/pokemon/cards/m-rayquaza-ex/xy6_ja-62?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,megaレックウザEX,SAME_SET_UNANIMOUS,RESOLVED,megaレックウザEX
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,63,Shaymin-EX,RR,https://images.scrydex.com/pokemon/xy6_ja-63/medium,https://scrydex.com/pokemon/cards/shaymin-ex/xy6_ja-63?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,シェイミEX,SAME_SET_UNANIMOUS,RESOLVED,シェイミEX
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,64,Pidove,C,https://images.scrydex.com/pokemon/xy6_ja-64/medium,https://scrydex.com/pokemon/cards/pidove/xy6_ja-64?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,65,Tranquill,C,https://images.scrydex.com/pokemon/xy6_ja-65/medium,https://scrydex.com/pokemon/cards/tranquill/xy6_ja-65?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,66,Unfezant,U,https://images.scrydex.com/pokemon/xy6_ja-66/medium,https://scrydex.com/pokemon/cards/unfezant/xy6_ja-66?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,67,Unfezant,U,https://images.scrydex.com/pokemon/xy6_ja-67/medium,https://scrydex.com/pokemon/cards/unfezant/xy6_ja-67?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,68,Fletchling,C,https://images.scrydex.com/pokemon/xy6_ja-68/medium,https://scrydex.com/pokemon/cards/fletchling/xy6_ja-68?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,ヤヤコマ,GLOBAL_UNANIMOUS,RESOLVED,ヤヤコマ
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,69,Revive,U,https://images.scrydex.com/pokemon/xy6_ja-69/medium,https://scrydex.com/pokemon/cards/revive/xy6_ja-69?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,げんきのかけら,GLOBAL_UNANIMOUS,RESOLVED,げんきのかけら
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,70,Trainers' Mail,U,https://images.scrydex.com/pokemon/xy6_ja-70/medium,https://scrydex.com/pokemon/cards/trainers-mail/xy6_ja-70?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,トレーナーズポスト,GLOBAL_UNANIMOUS,RESOLVED,トレーナーズポスト
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,71,Mega Turbo,U,https://images.scrydex.com/pokemon/xy6_ja-71/medium,https://scrydex.com/pokemon/cards/mega-turbo/xy6_ja-71?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,72,Wide Lens,U,https://images.scrydex.com/pokemon/xy6_ja-72/medium,https://scrydex.com/pokemon/cards/wide-lens/xy6_ja-72?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,73,Gallade Spirit Link,U,https://images.scrydex.com/pokemon/xy6_ja-73/medium,https://scrydex.com/pokemon/cards/gallade-spirit-link/xy6_ja-73?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,74,Latios Spirit Link,U,https://images.scrydex.com/pokemon/xy6_ja-74/medium,https://scrydex.com/pokemon/cards/latios-spirit-link/xy6_ja-74?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,,NO_LEARNED_NAME,UNRESOLVED,
XY6,ポケモンカードゲームXY 拡張パック「エメラルドブレイク」,xy6_ja,75,Winona,U,https://images.scrydex.com/pokemon/xy6_ja-75/medium,https://scrydex.com/pokemon/cards/winona/xy6_ja-75?variant=firstEdition,https://scrydex.com/pokemon/expansions/emerald-break/xy6_ja,ナギ,SAME_SET_UNANIMOUS,RESOLVED,ナギ
