card_id,set_code,card_number,card_name,current_rarity,scrydex_rarity,status
019bb635-bf71-41f7-ac19-fd0026ac83de,MC,686,ハバンのみ,ー,,NOT_FOUND
bf2bf0e9-a338-4b6f-bbad-8f982ab6e633,MC,012,モンジャラ,ー,,SCRYDEX_BLANK
432224aa-3352-4f03-b4aa-9f89328cf390,MC,689,ブレイブバングル,ー,,NOT_FOUND
726266e6-6c38-4eb7-84d7-e952efd9d9fd,MC,690,ホップのこだわりハチマキ,ー,,NOT_FOUND
191d8ca7-1260-4cb9-8f79-baf10c9dcb41,MC,692,リーリエのしんじゅ,ー,,NOT_FOUND
56678547-bb3e-4a10-98a3-81989a154534,MC,695,アオキの手際,ー,,NOT_FOUND
90f5ed1c-64ca-4a8c-a575-0f008310f71a,MC,697,アセロラのいたずら,ー,,NOT_FOUND
a0d75bf6-973e-4ffc-9abc-2b756a3908ce,MC,698,暗号マニアの解読,ー,,NOT_FOUND
795f8fab-61e5-4d49-9f6b-4caead8bf86f,MC,699,アンズの秘技,ー,,NOT_FOUND
c0ea29e9-e590-46f1-b34a-d2c78cc13ab9,MC,700,ウエートレス,ー,,NOT_FOUND
936616d7-c73d-4860-8107-40308a9f44c0,MC,701,Nの筋書き,ー,,NOT_FOUND
91085c2f-bc5d-4dd5-a4ff-852d41e2f471,MC,702,ガイ,ー,,NOT_FOUND
b677e47b-59d1-410d-b33d-4422439531a3,MC,703,カキツバタ,ー,,NOT_FOUND
fb5517e2-8482-4987-8d23-ef5370a9462b,MC,705,クセロシキのたくらみ,ー,,NOT_FOUND
28e61b2f-49fd-4a38-8734-4ab8828b9241,MC,706,コック,ー,,NOT_FOUND
e3e2ebb8-9f83-4bc7-8ff7-ff7b97e56782,MC,707,ゴヨウ,ー,,NOT_FOUND
21063bf4-112e-4992-aaec-3f46a24d0511,MC,708,サーファー,ー,,NOT_FOUND
753390d9-7b73-4172-abfd-d0ef9b7d9c92,MC,709,サザレ,ー,,NOT_FOUND
9839678d-8d15-4377-aaa6-df2a8c7ee23e,MC,710,シトロンの機転,ー,,NOT_FOUND
2456fa56-dba5-4b20-95b3-7c3d177848d9,MC,419,ペパーのノノクラゲ,ー,,NOT_FOUND
98c44613-ad6b-46da-a044-c1ce692cab3b,MC,712,スイレンのお世話,ー,,NOT_FOUND
6aeb7010-b734-4f4b-b7e1-2431f5518b21,MC,714,セイジ,ー,,NOT_FOUND
3b2f11b5-200f-4ce7-a146-c67cb150cb8c,MC,715,ゼイユ,ー,,NOT_FOUND
88527ede-0498-4e9c-a031-e8f97edec96d,MC,716,タロ,ー,,NOT_FOUND
4e6f4a01-4d51-4c98-a888-65466b92249a,MC,719,ドラセナ,ー,,NOT_FOUND
c84dd16c-f416-4aed-95d1-251ab151a208,MC,721,ハッサク,ー,,NOT_FOUND
05ab3e63-3172-41ea-aba4-309fb7c7d6d8,MC,660,ポケギア3.0,ー,,NOT_FOUND
f59ca0a3-4990-4c30-998b-20672f23cc50,MC,661,ポケバイタルA,ー,,NOT_FOUND
94f8e599-208e-4812-bd48-9b6943132c82,MC,662,ポケパッド,ー,,NOT_FOUND
91e52d52-f11b-46e0-9fd8-abb382ec05b1,MC,663,ポケモンいれかえ,ー,,NOT_FOUND
3842ba5f-75f8-4dc0-95b9-0c5f979fe801,MC,666,ホップのバッグ,ー,,NOT_FOUND
46f31426-6a0d-4c3b-a122-819475432b56,MC,667,むしとりセット,ー,,NOT_FOUND
dd6017f4-3e4f-4dc9-b07e-f2ce4fc18908,MC,668,むしよけスプレー,ー,,NOT_FOUND
652dd1e0-5192-4602-9d7b-25f7c36ac555,MC,669,モンスターボール,ー,,NOT_FOUND
b148b7ce-f418-41f7-ab99-0f1d450b96e3,MC,670,夜のタンカ,ー,,NOT_FOUND
ea99e99e-62aa-49ac-aaea-6341d1bfd4c5,M2a,186,ハロンタウン,ー,,SCRYDEX_BLANK
4feeb859-7c0b-4c91-8de4-d549c7797b69,M2a,162,シロナのパワーウエイト,ー,,SCRYDEX_BLANK
e0b483e0-238d-437e-a2c1-9dacbab4fe4a,M2a,167,ホップのこだわりハチマキ,ー,,SCRYDEX_BLANK
4b674b03-bdbc-48ba-aff8-6613e32496f8,M2a,169,アセロラのいたずら,ー,,SCRYDEX_BLANK
2eed6125-ea12-450d-809f-e04c82b1032a,M2a,171,サーファー,ー,,SCRYDEX_BLANK
2c39a4bf-ad2e-4345-84c0-505977748431,M2a,172,トウコ,ー,,SCRYDEX_BLANK
e65802e2-1354-402e-ab85-6005646a8db4,M2a,176,ロケット団のアテナ,ー,,SCRYDEX_BLANK
2b2755cb-24a8-44d0-b05f-554809e30471,MC,675,ロケット団のレシーバー,ー,,NOT_FOUND
4ef396d8-9eb0-48df-ab45-0a7386f5fc34,MC,676,イトケのみ,ー,,NOT_FOUND
7ea11260-6e32-41df-a8ca-e431ead48eb2,MC,677,ウタンのみ,ー,,NOT_FOUND
e384e85d-6a3a-40c8-b682-64b1f34cae22,MC,678,オッカのみ,ー,,NOT_FOUND
fe8bc740-8e05-4029-9186-2d2829828e60,MC,682,シロナのパワーウエイト,ー,,NOT_FOUND
63fd2eee-4121-4a56-83c6-389ac125ac54,MC,683,力の砂時計,ー,,NOT_FOUND
18bfd7f6-033c-4a65-8a5a-29ffa5c19335,MC,687,ヒーローマント,ー,,NOT_FOUND
320c28f3-16be-4e87-8d32-1dc65d0ca237,MC,688,ふうせん,ー,,NOT_FOUND
2e2495d0-ae17-4497-9c38-d2e4f0000c4a,MC,233,ビリリダマex,ー,,SCRYDEX_BLANK
f2581d3e-6df1-4847-82a6-3118a3c6a3b5,MC,541,キバゴ,ー,,NOT_FOUND
636d1f5b-12e5-4b93-8fb2-bfc5f8674af4,MBG,001,ゴース,,,SCRYDEX_BLANK
0355e160-cd84-4d64-871c-61132c5b54bf,MBG,002,ゴースト,,,SCRYDEX_BLANK
d68469ff-f40e-46c0-a643-aeaaa74bb1e8,MBG,003,メガゲンガーex,,,SCRYDEX_BLANK
87df2fa2-9561-4d12-b009-24d57a449297,MBG,004,ヤミカラス,,,SCRYDEX_BLANK
387c84d6-03ff-40de-840e-89d4a68f82c9,MBG,005,ドンカラス,,,SCRYDEX_BLANK
5225d8e0-29e4-46d1-b250-9744d1647d46,MBG,006,ヤミラミ,,,SCRYDEX_BLANK
983653ec-dfb0-4c5e-b995-3310d8c4bfcd,MBG,007,アブソル,,,SCRYDEX_BLANK
e471c7bf-47fb-434e-9a1a-cbe955534fc0,MBG,008,ムゲンダイナ,,,SCRYDEX_BLANK
89794e13-37c2-486c-95e8-02f3dabe2de2,MA,001,シェイミ,,,SCRYDEX_BLANK
3e19a497-ec50-4a2b-be9a-f80e031aeb69,MA,002,ミュウex,,,SCRYDEX_BLANK
fc371420-619b-4594-9ee5-3e5a86644c06,MA,003,キチキギスex,,,SCRYDEX_BLANK
6fde4d99-1b1e-4f9e-8125-c03a7d6fe693,MA,004,シャリタツ,,,SCRYDEX_BLANK
07140374-02f7-4efe-8e9f-755c1f3de27f,MA,005,ポッポ,,,SCRYDEX_BLANK
d5ba00e8-3231-4c3c-902a-f2b10459aa7e,MA,006,ピジョン,,,SCRYDEX_BLANK
bcc21b41-b914-44b6-bbf5-51e8ccb3b63a,MA,007,ピジョットex,,,SCRYDEX_BLANK
9061e4f4-e273-46bb-9a62-82c555f597e8,MA,008,ホーホー,,,SCRYDEX_BLANK
f397e282-d0dc-48fd-b472-3bfd465abd9b,MA,009,ヨルノズク,,,SCRYDEX_BLANK
760eb8d7-1921-49b2-8858-d110268a6f87,MA,010,イキリンコex,,,SCRYDEX_BLANK
2b91576b-0f3a-4502-ac86-1a5cb2711bbc,MA,011,アンフェアスタンプ,,,SCRYDEX_BLANK
3605d411-e0a2-441a-be7c-a068a686784c,MA,012,エネルギーつけかえ,,,SCRYDEX_BLANK
d22716b1-a397-4c53-b49b-e1e6d1db3a54,MA,013,エレキジェネレーター,,,SCRYDEX_BLANK
6a7ec1ca-0ecb-4f52-9607-631929927d6b,MA,014,カウンターキャッチャー,,,SCRYDEX_BLANK
ff4ab0cd-5ba5-47e2-8833-ecc53d8600b1,MA,015,すごいつりざお,,,SCRYDEX_BLANK
6a1c2ebc-ab64-4037-8946-4e5a76b4e04a,MA,016,大地の器,,,SCRYDEX_BLANK
9e37ec7b-3c31-4ff7-964f-2a21eaded18e,MA,017,ツールスクラッパー,,,SCRYDEX_BLANK
2c394f25-cd85-4991-a073-0f44599b69eb,MA,018,なかよしポフィン,,,SCRYDEX_BLANK
82af382e-a2ae-4fe9-87e0-88c86275674e,MA,019,ネストボール,,,SCRYDEX_BLANK
1d9f0e29-f57e-461d-aa73-3296081dbafe,MA,020,ハイパーボール,,,SCRYDEX_BLANK
e01b95bd-ab47-4059-892c-ea746302bafd,MA,021,ふしぎなアメ,,,SCRYDEX_BLANK
d36f530b-dc2a-4de6-b52e-9cf6fe6409e2,MA,022,プライムキャッチャー,,,SCRYDEX_BLANK
9d3b0ffc-5edf-4e46-b9ba-71db3183c82a,MA,023,ポケモンいれかえ,,,SCRYDEX_BLANK
63056fb7-1f96-4301-8f47-30529d7ee3ec,MA,024,むしとりセット,,,SCRYDEX_BLANK
e8d2ecb6-383c-4715-a80c-32835336579c,MA,025,メガシグナル,,,SCRYDEX_BLANK
26fdf63d-dcac-4a73-b705-864765eecba2,MA,026,夜のタンカ,,,SCRYDEX_BLANK
2372d218-95dc-45f5-96e2-bdc0a5fe738c,MA,027,カウンターゲイン,,,SCRYDEX_BLANK
9f29c838-3309-4735-abf2-a14a33db9802,MA,028,ガチガチバンド,,,SCRYDEX_BLANK
dd92a72f-4085-450b-bbcb-6b947f7b00e2,MA,029,ヒーローマント,,,SCRYDEX_BLANK
b0c718a3-08ce-4e1c-a98b-e8ec4b440215,MA,030,ふうせん,,,SCRYDEX_BLANK
d353afdd-9293-4165-afbd-f6f60d85be94,MA,031,マキシマムベルト,,,SCRYDEX_BLANK
6b931cb2-2b7b-4491-b161-292a151e8be9,MA,032,勇気のおまもり,,,SCRYDEX_BLANK
d90c40b1-eef3-4e8c-95ff-800bfa979efb,MA,033,ワザマシン エヴォリューション,,,SCRYDEX_BLANK
7c27c795-3aea-4db2-9a05-feff5d3d42b6,MA,034,ワザマシン デヴォリューション,,,SCRYDEX_BLANK
b1a9d054-305b-4b0f-b1c8-393fa67a19e9,MA,035,スグリ,,,SCRYDEX_BLANK
083df8a7-c6bb-42ce-9532-dca294a38867,MA,036,ナンジャモ,,,SCRYDEX_BLANK
cfe6e942-61fd-40cd-a3c2-a13cf6e5a919,MA,037,博士の研究,,,SCRYDEX_BLANK
68b1270f-1576-49bd-b7f9-8bafeb0b5964,MA,038,ペパー,,,SCRYDEX_BLANK
1a4958b9-0609-4cbc-990a-3066f33e7680,MA,039,ボスの指令,,,SCRYDEX_BLANK
8a859771-0b6b-421f-85ec-52ee888a8f9b,MA,040,ミツルの思いやり,,,SCRYDEX_BLANK
0a8478d5-6c5b-4a01-a074-e8ed64a107cb,MA,041,リーリエの決心,,,SCRYDEX_BLANK
649a7e82-f6b6-4229-b292-d9d6738d4f0a,MA,042,イグニッションエネルギー,,,SCRYDEX_BLANK
85a0a1d3-2386-4294-ba20-c00381203213,MA,043,プリズムエネルギー,,,SCRYDEX_BLANK
63728037-36f3-4d42-9113-9298df14abfa,MBD,001,ブルー,,,SCRYDEX_BLANK
f4d2102c-2d5c-445f-95bf-223db7d475ce,MBD,002,グランブル,,,SCRYDEX_BLANK
78069182-e745-488a-b065-6a464cd45b02,MBD,003,クレセリア,,,SCRYDEX_BLANK
913e1bb5-d84a-40e4-8c08-b62269d76978,MBD,004,メロエッタ,,,SCRYDEX_BLANK
154917fb-56cb-467e-801c-975be469fde0,MBD,005,メガディアンシーex,,,SCRYDEX_BLANK
1a70266a-797f-4046-b4bd-c42fa1910c33,MBD,006,ミミッキュ,,,SCRYDEX_BLANK
40e0119e-e491-4482-8a2e-11c715aaa341,MBD,007,マホミル,,,SCRYDEX_BLANK
bc2314b4-25fa-4bcb-afb5-346a3c603743,MBD,008,マホイップ,,,SCRYDEX_BLANK
7951a19b-1cb1-4256-8b11-d357fb3f50a4,MBD,009,シャリタツ,,,SCRYDEX_BLANK
b4ae47eb-b0a6-4cf1-8ccc-d768e38eed33,MBD,010,なかよしポフィン,,,SCRYDEX_BLANK
73360ffe-f9dc-4b34-a183-e6792f7681b5,MBD,011,ハイパーボール,,,SCRYDEX_BLANK
75196912-88df-4a93-bd91-70b4a1719e48,MBD,012,ポケモンいれかえ,,,SCRYDEX_BLANK
14ce1c62-1dc6-466a-8cee-b1b821e7e27b,MBD,013,メガシグナル,,,SCRYDEX_BLANK
92dbada6-aa7e-428e-bdaf-28fc8b0e67d5,MBD,014,夜のタンカ,,,SCRYDEX_BLANK
01099a84-8dc8-4ef9-a426-b75e7f24c51c,MBD,015,ワンダーパッチ,,,SCRYDEX_BLANK
2b286609-eae6-41fa-ba5f-1621b95bc46f,MBD,016,ヒーローマント,,,SCRYDEX_BLANK
0f8ed698-1cec-471f-b58e-4623bb2e4567,MBD,017,ふうせん,,,SCRYDEX_BLANK
2828c749-2fe6-44e4-a841-fb06eaca3639,MBD,018,アイリスの闘志,,,SCRYDEX_BLANK
13a4ebad-cff2-45c7-adb0-73f98c06e6b5,MBD,019,ボスの指令,,,SCRYDEX_BLANK
2bdc9a88-7178-4ff3-9437-ccd94e8ee185,MBD,020,リーリエの決心,,,SCRYDEX_BLANK
50982378-b66a-4b79-b223-9eb1a7c898af,MBD,021,ミステリーガーデン,,,SCRYDEX_BLANK
162aecc2-74e5-4a58-bfab-ff93ecdb4930,MBD,022,メロエッタ,,,SCRYDEX_BLANK
1635673a-0641-48a2-9a30-4016f2f94544,MBG,009,シャリタツ,,,SCRYDEX_BLANK
7ba5e953-6f7a-46bb-905b-899a0496f4b8,MBG,010,なかよしポフィン,,,SCRYDEX_BLANK
557e68b3-1689-4e84-b230-fe15288ed323,MBG,011,ハイパーボール,,,SCRYDEX_BLANK
a2a7ba52-b7c2-4b49-8ae2-41495f0067ef,MBG,012,ふしぎなアメ,,,SCRYDEX_BLANK
37601466-b18a-41b1-baf6-a63b108d6329,MBG,013,プライムキャッチャー,,,SCRYDEX_BLANK
64eb6a7a-f92b-44d1-85ec-bcbe6c146c25,MBG,014,ポケモンいれかえ,,,SCRYDEX_BLANK
ecd90685-5c61-4d60-ad49-934d29dc1939,MBG,015,メガシグナル,,,SCRYDEX_BLANK
a2fec034-5b7c-4ff6-bc97-1489a625a898,MBG,016,夜のタンカ,,,SCRYDEX_BLANK
22856158-afe5-4510-b06a-3841c8d44d76,MBG,017,パンクメット,,,SCRYDEX_BLANK
fcef4e1f-3a84-49d3-b85d-b47808182d1e,MBG,018,ふうせん,,,SCRYDEX_BLANK
0e1973f6-3bb2-4c0a-b377-f9398552ba16,MBG,019,アイリスの闘志,,,SCRYDEX_BLANK
6d01137c-9b0d-4cfa-b216-8953f11055a5,MBG,020,ボスの指令,,,SCRYDEX_BLANK
b5290ff5-0e8f-42e8-baa5-660fd9abec85,MBG,021,リーリエの決心,,,SCRYDEX_BLANK
5e14e099-8a8f-4995-9229-4ec522576dba,MBG,022,ゴースト,,,SCRYDEX_BLANK
fe7effeb-66e3-4ddf-afe9-cf818b9d4b9b,M2a,191,イグニッションエネルギー,ー,,SCRYDEX_BLANK
86206397-ce43-4c84-b987-3909b2877c90,MC,001,エリカのナゾノクサ,ー,,SCRYDEX_BLANK
1ac4a749-c2db-44c7-9e26-1212a65f132c,M2a,156,ホップのバッグ,ー,,SCRYDEX_BLANK
b21059d1-8227-4f9b-8c79-2ad368464e86,MC,691,マキシマムベルト,ー,,NOT_FOUND
47c86b19-dae9-4162-8c84-63303880738b,M2a,158,メガシグナル,ー,,SCRYDEX_BLANK
782de5b6-1660-4228-a7c5-91b0a27666ec,M2a,159,夜のタンカ,ー,,SCRYDEX_BLANK
259e5dde-6c89-4a8a-add9-8f161f58307f,M2a,183,グラビティーマウンテン,ー,,SCRYDEX_BLANK
b935b36f-b2fd-4850-8743-a27d0f62a340,M2a,184,ゼロの大空洞,ー,,SCRYDEX_BLANK
5ddc72c3-9280-4ad9-84b2-ba40e966eb24,M2a,188,夜の鉱山,ー,,SCRYDEX_BLANK
b80bfc41-1f30-41bc-85a0-8efe60bcf631,M2a,189,ロケット団の監視塔,ー,,SCRYDEX_BLANK
fb4ab271-be61-4508-8881-c9482fdf979e,M2a,190,ロケット団のファクトリー,ー,,SCRYDEX_BLANK
1cf5a937-d7d2-4abb-91b5-a4e8ab3b2c42,MC,659,ペパーのサンドウィッチ,ー,,NOT_FOUND
f8b86e39-ee88-4175-af16-f4785165fdea,MC,693,リリバのみ,ー,,NOT_FOUND
ee98b9c1-221c-4219-af78-211b56528f46,MC,694,アイリスの闘志,ー,,NOT_FOUND
56e1b88d-e395-4f85-8150-61675188b76d,MC,726,マチスの取引,ー,,NOT_FOUND
ede279c0-9a90-479b-b30c-fa15aa2bbf92,MC,696,アカマツ,ー,,NOT_FOUND
eeebbcb9-b209-4af6-a83d-c9955dc86cf5,MC,201,バイバニラ,ー,,SCRYDEX_BLANK
db050c0e-c93f-446e-a050-8f0d5fbcf141,MC,704,からておうの稽古,ー,,NOT_FOUND
7896657b-80ee-4db9-9316-d6f39e74cd1b,MC,711,ジャッジマン,ー,,NOT_FOUND
b40cd7f9-485e-4ef5-b62b-2c8e6e33f788,MC,713,スグリ,ー,,NOT_FOUND
5bd00dd7-c42d-4e04-95da-0753ecfc7e17,MC,731,ロケット団のアテナ,ー,,NOT_FOUND
1921dddb-6123-4b56-b47d-39e0953ea837,MC,401,マケンカニ,ー,,NOT_FOUND
88135278-1393-41c5-bbef-60735db6e724,MC,402,イワンコ,ー,,NOT_FOUND
87630e46-deb9-4199-a404-1d4b2eb6d311,MC,403,ルガルガン,ー,,NOT_FOUND
a096a63e-6adc-4c67-851a-5526e89fd0d1,MC,404,ドロバンコ,ー,,NOT_FOUND
cf4e981a-26ad-4041-9922-55a51faa28e3,MC,405,バンバドロ,ー,,NOT_FOUND
db20c818-f2ad-471e-aad7-81f5f6900da0,MC,717,探検家の先導,ー,,NOT_FOUND
de66c0d2-e9ea-443e-b0d7-852358313cfe,MC,718,トウコ,ー,,NOT_FOUND
55185f3b-ce33-4107-a8ab-2c4ff89f62d3,MC,720,ハイダイ,ー,,NOT_FOUND
84a562b2-77a0-40f0-b6c5-34dc1030e3d1,MC,722,ブライア,ー,,NOT_FOUND
6d34ebb1-4c31-4595-b57e-dc65b316bbeb,MC,664,ポケモン回収サイクロン,ー,,NOT_FOUND
b9188af7-4e5e-4c22-a60b-03606f399014,MC,665,ポケモンキャッチャー,ー,,NOT_FOUND
3b92385f-2c12-49a5-a3db-49c4294ab5f9,MC,737,スパイクエネルギー,ー,,NOT_FOUND
0e0673d3-636a-4a44-b123-bf268c21a39e,MC,738,ブーメランエネルギー,ー,,NOT_FOUND
17be9c43-2b71-40c4-943a-353253cf5d94,MC,601,タブンネ,ー,,NOT_FOUND
aacdd740-0b50-4764-bb75-b8cd9aa1ec2d,MC,602,メガタブンネex,ー,,NOT_FOUND
876ffdc4-9e1d-40a3-b6bc-616dae439de3,MC,603,チラーミィ,ー,,NOT_FOUND
37489bcb-e923-45c4-83e2-3dc36fc9eb84,MC,604,チラチーノ,ー,,NOT_FOUND
8dbdae74-025b-4a64-83a0-28b00aefce5f,MC,671,リブートポッド,ー,,NOT_FOUND
73a6a0fb-8241-464e-b711-61cc260343c5,MC,DAR,基本悪エネルギー,ー,,NOT_FOUND
1577f51b-7f40-431a-a22f-8253546c1808,MC,FIG,基本闘エネルギー,ー,,NOT_FOUND
efb1b524-e848-47a7-998d-efc115d35a6b,M2a,157,むしとりセット,ー,,SCRYDEX_BLANK
f6057fc4-622a-47cd-aaab-91e317f8ecfe,M2a,109,ズルッグ,ー,,SCRYDEX_BLANK
9a048fa0-e9a7-4e04-bacf-db8d4fe01c89,MC,616,ヌイコグマ,ー,,NOT_FOUND
a51eb589-c692-43b8-a041-98528078e3f2,MC,766,メガリザードンYex,ー,,NOT_FOUND
371e818b-fb43-4ae1-9ebd-9f6d2cccc92d,MC,FIR,基本炎エネルギー,ー,,NOT_FOUND
26815165-33dc-4ec7-a5bc-1cd7115f4709,MC,GRA,基本草エネルギー,ー,,NOT_FOUND
dc6f8036-c8a7-4434-82f5-3ec6a5025b35,MC,LIG,基本雷エネルギー,ー,,NOT_FOUND
49ee7d83-8e44-4b46-bb45-9bad9fd27bb6,MC,MET,基本鋼エネルギー,ー,,NOT_FOUND
b5a9a37b-c551-4af1-abde-db5a0a0158b0,MC,PSY,基本超エネルギー,ー,,NOT_FOUND
ddd87774-2747-4b8b-8d7c-e980a5bf14d1,MC,WAT,基本水エネルギー,ー,,NOT_FOUND
a6047c05-43d4-4064-af1c-7dd659cdd4f6,M2a,152,テラスタルオーブ,ー,,SCRYDEX_BLANK
b11d991f-71df-4b15-b4d3-a6b71dba5bf7,M2a,153,なかよしポフィン,ー,,SCRYDEX_BLANK
eb49c7af-330c-4adc-9021-99b389e2d0af,M2a,154,パワープロテイン,ー,,SCRYDEX_BLANK
0433cf94-abd0-48a9-94d1-36e0a63ef5c8,M2a,155,ファイトゴング,ー,,SCRYDEX_BLANK
5f6b007c-154d-4c9a-b67d-9c6995598e38,MC,728,ミカンのまなざし,ー,,NOT_FOUND
861dc41d-0590-45ae-ae07-f0193942c2ae,MC,729,リーリエの決心,ー,,NOT_FOUND
3bee0c85-cae5-44a7-9433-7a5168c8970b,M2a,160,ロケット団のレシーバー,ー,,SCRYDEX_BLANK
ff115e8b-a99c-4112-bb01-cb44721bd43b,M2a,161,カウンターゲイン,ー,,SCRYDEX_BLANK
b724e539-643e-4490-a4bd-1eed8db5f130,M2a,185,ハッコウシティ,ー,,SCRYDEX_BLANK
67bd273c-d4a3-46a6-ab6c-206c598272a4,M2a,187,ミステリーガーデン,ー,,SCRYDEX_BLANK
57cedf54-ed9b-4a5d-a415-a0d53245f578,M2a,192,プリズムエネルギー,ー,,SCRYDEX_BLANK
cdda3040-e650-469a-b7c0-60171496a99c,M2a,193,ロケット団エネルギー,ー,,SCRYDEX_BLANK
83a1b131-74b2-49d5-b83f-3636f801ee13,MC,672,竜の秘薬,ー,,NOT_FOUND
07bce131-f1f0-4fc1-ba86-54ddad9ee739,MC,673,ロケット団のスーパーボール,ー,,NOT_FOUND
ffd3aa9a-bd52-4eb0-b39d-69b58f93296c,MC,674,ロケット団のびっくりボム,ー,,NOT_FOUND
e7aa8a39-edcb-4afa-ab62-a1a04bb741e9,MC,723,ベルのまごころ,ー,,NOT_FOUND
8906b54d-2d93-4939-8ccb-f4a3efd5c69c,MC,724,ボスの指令,ー,,NOT_FOUND
4d6f2c30-f706-4630-85bc-406ca39e3a86,MC,725,マコモ,ー,,NOT_FOUND
eeb7fe04-b63e-4243-b466-a5199f0c1961,MC,727,マツバの確信,ー,,NOT_FOUND
3f08718d-20f2-4af9-b8f2-1c4dcda23f17,MC,730,ルチアのアピール,ー,,NOT_FOUND
0f53afb6-f10d-43c9-b7c4-db0cf454cff4,MC,732,ロケット団のアポロ,ー,,NOT_FOUND
d017aacc-4be0-40a5-af7e-365204facbb9,MC,733,ロケット団のサカキ,ー,,NOT_FOUND
a31b32d9-2024-4c2a-90f7-2e66bbd02050,MC,734,ロケット団のラムダ,ー,,NOT_FOUND
bd6fd918-d03d-41bb-ac8d-b7c62ae99972,MC,735,ロケット団のランス,ー,,NOT_FOUND
efeb5e28-dd1d-45fa-bdbf-ab46120e91c6,MC,736,イグニッションエネルギー,ー,,NOT_FOUND
c023872d-e4e5-4b31-9ce7-4a8f63fed36c,MC,739,プリズムエネルギー,ー,,NOT_FOUND
35eb4f52-6351-472c-bf67-4d8dc95dab39,MC,740,リッチエネルギー,ー,,NOT_FOUND
3e8298b8-5ef2-442d-8627-7bdb6244fc1a,MC,741,レガシーエネルギー,ー,,NOT_FOUND
39124ae5-8e17-4061-9414-b21cd30d4d77,MC,742,ロケット団エネルギー,ー,,NOT_FOUND
0eb40bc2-7e85-45b5-a730-66b261a7f9dc,M-P,155,リオル,PROMO,,NOT_FOUND
b6ebb382-68b9-416d-8602-13bdfc9ce11b,M-P,164,メガゼラオラex,PROMO,,NOT_FOUND
b66623b1-e6c1-430b-9955-63bb67d2de58,M2a,001,ヒビキのカイロス,ー,,SCRYDEX_BLANK
e6048670-faaf-4737-b3be-7a252a7f581c,M2a,002,ヤンヤンマ,ー,,SCRYDEX_BLANK
034499d4-0374-46c2-aeb1-1af575358b73,M2a,005,カラサリス,ー,,SCRYDEX_BLANK
d80f9054-8d10-4793-885f-92f076725b51,M2a,006,アゲハント,ー,,SCRYDEX_BLANK
eac4b227-b7db-4d17-ab9c-0aba6784cd8f,M2a,007,マユルド,ー,,SCRYDEX_BLANK
53441a16-6d5e-4ec4-aa09-95393323813f,M2a,008,ドクケイル,ー,,SCRYDEX_BLANK
89f77896-495c-445b-ad48-92bc53993031,M2a,009,シロナのロゼリア,ー,,SCRYDEX_BLANK
9b2c7509-18ed-4374-bc00-7dbc89d248cd,M2a,010,シロナのロズレイド,ー,,SCRYDEX_BLANK
a1567e74-800f-46e5-aaca-44874ea8101d,M2a,011,スボミー,ー,,SCRYDEX_BLANK
