card_id,set_code,card_number,card_name,current_rarity,scrydex_rarity,scrydex_label,status,scrydex_url
5b4b2016-546c-4567-900c-24048546bdc1,M2a,227,メガディアンシーex,SR,R,Rare,CHANGE,https://scrydex.com/pokemon/cards/mega-diancie-ex/m2a_ja-227
9a6456ae-9355-4117-8b2e-3bf151df1c7a,M2a,228,メガルカリオex,SR,R,Rare,CHANGE,https://scrydex.com/pokemon/cards/mega-lucario-ex/m2a_ja-228
2f81fd40-26a2-4487-b78e-9a08529681f8,M2a,229,メガルチャブルex,SR,R,Rare,CHANGE,https://scrydex.com/pokemon/cards/mega-hawlucha-ex/m2a_ja-229
e7f92c05-4c1f-468c-a52d-6e479d0fc923,M2a,230,メガゲンガーex,SR,R,Rare,CHANGE,https://scrydex.com/pokemon/cards/mega-gengar-ex/m2a_ja-230
dca01781-8d22-4659-b8fc-acc7c748ae7c,M2a,231,メガズルズキンex,SR,R,Rare,CHANGE,https://scrydex.com/pokemon/cards/mega-scrafty-ex/m2a_ja-231
95957582-7230-45f4-a2cf-cf0204c2d49c,M6,100,MCの盛り上げ,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/emcees-hype/m6_ja-100
75e3dfb1-1826-444e-91b6-8f40162343aa,M6,101,ギリー,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/aarune/m6_ja-101
ff570a52-e28b-402b-9392-70ef46fc20a6,M6,102,ヒガナの信頼,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/zinnias-trust/m6_ja-102
4393fee0-dc33-4453-8001-645898a0884e,M6,103,フウとランの修行,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/tate-lizas-training/m6_ja-103
0c1fec2e-7533-473d-8f95-8f1eb83b94ea,M6,104,グロウ草エネルギー,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/growing-grass-energy/m6_ja-104
7427f543-85a5-488f-bf02-c78da19994f5,M6,105,ニトロ炎エネルギー,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/nitro-fire-energy/m6_ja-105
787fd970-1b75-4dd8-bc6b-33a29479be41,M6,106,バブル水エネルギー,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/bubbly-water-energy/m6_ja-106
55f975f9-925a-489c-b443-1583173c9c2a,M6,107,メガグソクムシャex,MUR,SAR,スペシャルアートレア,CHANGE,https://scrydex.com/pokemon/cards/mega-golisopod-ex/m6_ja-107
332f8127-b133-4ea1-8e23-2ad48dc09184,M6,108,ライコウex,MUR,SAR,スペシャルアートレア,CHANGE,https://scrydex.com/pokemon/cards/raikou-ex/m6_ja-108
bb4e9a28-bfbd-48d5-85a9-53a4585951ef,M6,109,メガゴルーグex,MUR,SAR,スペシャルアートレア,CHANGE,https://scrydex.com/pokemon/cards/mega-golurk-ex/m6_ja-109
d0dce076-652b-4105-a54d-ef5849da783d,M6,110,メガレックウザex,MUR,SAR,スペシャルアートレア,CHANGE,https://scrydex.com/pokemon/cards/mega-rayquaza-ex/m6_ja-110
3e5ab5c8-86c5-4b49-9e48-72ab126e52be,M6,111,ギリー,MUR,SAR,スペシャルアートレア,CHANGE,https://scrydex.com/pokemon/cards/aarune/m6_ja-111
b779a3f1-c862-4b47-95b1-7eab6219aae3,M6,112,ヒガナの信頼,MUR,SAR,スペシャルアートレア,CHANGE,https://scrydex.com/pokemon/cards/zinnias-trust/m6_ja-112
d17d8d29-86ad-4d72-a7ab-48bbe2797981,M6,077,アメモース,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/masquerain/m6_ja-77
e03a6425-edcf-4486-93e7-77f0ee708b31,M6,078,ガーディ,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/growlithe/m6_ja-78
43ae2665-2bd9-46a6-ad7d-ef2cb4715db7,M6,079,ブーバーン,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/magmortar/m6_ja-79
099a8fc4-a35e-4fa2-a15e-009ff4128191,M6,080,カイオーガ,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/kyogre/m6_ja-80
381ca521-7c09-4ec4-a309-57b5a6585474,M6,081,エレキブル,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/electivire/m6_ja-81
83ad16bd-a21b-4307-a4d8-fc3ec80997bf,M6,082,バチンウニ,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/pincurchin/m6_ja-82
15b533ea-4457-426d-86a9-9bf7c6f1a661,M6,083,ラブトロス,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/enamorus/m6_ja-83
aa9a19bc-9ae8-480e-9bed-9c838fe04e51,M6,084,グラードン,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/groudon/m6_ja-84
8eb32504-0a49-49c0-adfd-75531bf56f32,M6,085,マーイーカ,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/inkay/m6_ja-85
62bb9f45-c378-4aac-8f57-43e41e3ddcde,M6,086,ルリリ,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/azurill/m6_ja-86
b4898b33-1061-40c8-9957-335b2cf1b92c,M6,087,チルタリス,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/altaria/m6_ja-87
8bb47bb8-3f21-4678-99c7-d757fde3edca,M6,088,カクレオン,MUR,AR,アートレア,CHANGE,https://scrydex.com/pokemon/cards/kecleon/m6_ja-88
39dea0f5-f125-48af-afb8-69cca5566c8b,M6,089,メガグソクムシャex,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/mega-golisopod-ex/m6_ja-89
49586f21-86d0-4530-bf03-8dd302d2878a,M6,090,ヒートロトムex,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/heat-rotom-ex/m6_ja-90
5ab69939-4101-4cc4-b2c4-a2d89b7c56f9,M6,091,ヨワシex,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/wishiwashi-ex/m6_ja-91
ce1a6a46-6e68-4247-b9ba-ff15cf45c2f0,M6,092,ライコウex,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/raikou-ex/m6_ja-92
55add139-95ec-41f7-8960-d73f9706d37e,M6,093,メガゴルーグex,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/mega-golurk-ex/m6_ja-93
136ac92d-eb4e-4240-bf2d-d86d5d262860,M6,094,メガカラマネロex,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/mega-malamar-ex/m6_ja-94
c5845efc-578e-4452-967f-0a06630e9756,M6,095,メガレックウザex,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/mega-rayquaza-ex/m6_ja-95
6a1787a4-7379-46d1-8673-901b9848e88b,M6,096,ファイアローex,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/talonflame-ex/m6_ja-96
4c19459a-9072-4a5d-b19a-323704ff4543,M6,097,ぼうけんのランタン,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/adventuring-lantern/m6_ja-97
84ae8d72-1e94-40dd-a039-c955e5ce5d53,M6,098,とくちゅうチョッキ,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/pokmon-catcher/m6_ja-98
4ec825c1-2237-48b4-a522-8b594ab0ac7c,M6,099,ポケモンキャッチャー,MUR,SR,スーパーレア,CHANGE,https://scrydex.com/pokemon/cards/custom-vest/m6_ja-99
